M.L_b.CO2aq Time [a],M.L_b.CO2aq CO2aq [mol/kg]
19900.0,8.63239753301227e-06
20000.0,8.632126148060739e-06
20100.0,8.631880763824332e-06
20200.0,8.631655289055957e-06
20300.0,8.631457659990553e-06
20400.0,8.631280742193013e-06
20500.0,8.631132235068523e-06
20600.0,8.631004560339376e-06
20700.0,8.63089038089273e-06
20800.0,8.630785125626681e-06
20900.0,8.630685931261591e-06
21000.0,8.630591010051966e-06
21100.0,8.63049924409451e-06
21200.0,8.630424612336828e-06
21300.0,8.630363481355876e-06
21400.0,8.630310975246522e-06
21500.0,8.630264061438868e-06
21600.0,8.630220837119674e-06
21700.0,8.630180114650344e-06
21800.0,8.630141491620451e-06
21900.0,8.630104432259873e-06
22000.0,8.630068541201117e-06
22100.0,8.630048230012796e-06
22200.0,8.63004015458581e-06
22300.0,8.630039626988296e-06
22400.0,8.63004373513775e-06
22500.0,8.630050655198655e-06
22600.0,8.630058914775384e-06
22700.0,8.630067884186347e-06
22800.0,8.630077234274749e-06
22900.0,8.630086762172076e-06
23000.0,8.630096343560629e-06
23100.0,8.630105902422452e-06
23200.0,8.630115392550286e-06
23300.0,8.630124786163384e-06
23400.0,8.630134066873394e-06
23500.0,8.630157873418525e-06
23600.0,8.630193018309388e-06
23700.0,8.630234915330658e-06
23800.0,8.630280719425504e-06
23900.0,8.63032865194727e-06
24000.0,8.63037760999945e-06
24100.0,8.63042691341224e-06
24200.0,8.630476144891929e-06
24300.0,8.63052505018852e-06
24400.0,8.630573476046516e-06
24500.0,8.63062133171806e-06
24600.0,8.630668565111903e-06
24700.0,8.630715148018197e-06
24800.0,8.63076106695742e-06
24900.0,8.630806643484832e-06
25000.0,8.630851559260278e-06
25100.0,8.630895806549818e-06
25200.0,8.630939389359781e-06
25300.0,8.630982154107452e-06
25400.0,8.631024010169825e-06
25500.0,8.631050600415543e-06
25600.0,8.631079492754963e-06
25700.0,8.631098085447429e-06
25800.0,8.63112180574409e-06
25900.0,8.631136992807393e-06
26000.0,8.631159048493166e-06
26100.0,8.631187767605828e-06
26200.0,8.631220402733686e-06
26300.0,8.631255262252656e-06
26400.0,8.631291285044339e-06
26500.0,8.631327812557273e-06
26600.0,8.631364438947586e-06
26700.0,8.63140091574633e-06
26800.0,8.631437092148965e-06
26900.0,8.631472877857175e-06
27000.0,8.631508220018411e-06
27100.0,8.6315430889312e-06
27200.0,8.631577469188784e-06
27300.0,8.631611354193544e-06
27400.0,8.631644742759804e-06
27500.0,8.631677877418848e-06
27600.0,8.631710524140083e-06
27700.0,8.631742680385846e-06
27800.0,8.631774351216723e-06
27900.0,8.63180554264493e-06
28000.0,8.63183626122043e-06
28100.0,8.631866513751842e-06
28200.0,8.631896307135434e-06
28300.0,8.631925648259302e-06
28400.0,8.63195454395331e-06
28500.0,8.63198977877176e-06
28600.0,8.632028596354744e-06
28700.0,8.63207806122561e-06
28800.0,8.632135193855334e-06
28900.0,8.632196671411398e-06
29000.0,8.63224645620508e-06
29100.0,8.632286327718674e-06
29200.0,8.632319888936896e-06
29300.0,8.63234938114532e-06
29400.0,8.632376214540935e-06
29500.0,8.632401270068524e-06
29600.0,8.632425096786119e-06
29700.0,8.632448037082835e-06
29800.0,8.632470305024534e-06
29900.0,8.632492035089474e-06
30000.0,8.632513312410838e-06
30100.0,8.632534191524169e-06
30200.0,8.632554707983983e-06
30300.0,8.632574885560649e-06
30400.0,8.632594740698857e-06
30500.0,8.632614285279742e-06
30600.0,8.632633528332179e-06
30700.0,8.632652477080059e-06
30800.0,8.632671137647267e-06
30900.0,8.63268951540512e-06
31000.0,8.632707615251807e-06
31100.0,8.63272544176953e-06
31200.0,8.632742999320773e-06
31300.0,8.63276029210902e-06
31400.0,8.632777324216641e-06
31500.0,8.632794099628742e-06
31600.0,8.632825263579285e-06
31700.0,8.632852998469437e-06
31800.0,8.632890548763484e-06
31900.0,8.632936140193189e-06
32000.0,8.632986332826084e-06
32100.0,8.633039067406747e-06
32200.0,8.633093056725195e-06
32300.0,8.63314750414837e-06
32400.0,8.633201919935635e-06
32500.0,8.633256005182124e-06
32600.0,8.63330957933482e-06
32700.0,8.63336253508751e-06
32800.0,8.633414810594282e-06
32900.0,8.633452358669652e-06
33000.0,8.63349221932225e-06
33100.0,8.633521714059244e-06
33200.0,8.633542223423406e-06
33300.0,8.633557117639394e-06
33400.0,8.63356847881986e-06
33500.0,8.633577613340862e-06
33600.0,8.633585335395218e-06
33700.0,8.6335921509924e-06
33800.0,8.63359837436045e-06
33900.0,8.63360420069153e-06
34000.0,8.633609751373384e-06
34100.0,8.633615102052734e-06
34200.0,8.633620300031068e-06
34300.0,8.633625375043676e-06
34400.0,8.633630345937641e-06
34500.0,8.633635224808837e-06
34600.0,8.63364001956471e-06
34700.0,8.633644735510699e-06
34800.0,8.633649376338828e-06
34900.0,8.633653944730224e-06
35000.0,8.633658442735944e-06
35100.0,8.633662872010972e-06
35200.0,8.633667233959067e-06
35300.0,8.633671529822662e-06
35400.0,8.633675760738632e-06
35500.0,8.633694566365457e-06
35600.0,8.633710129525514e-06
35700.0,8.633735689704418e-06
35800.0,8.633769807310628e-06
35900.0,8.63380896754978e-06
36000.0,8.633851003441666e-06
36100.0,8.633894559858902e-06
36200.0,8.633938458968058e-06
36300.0,8.63398225621668e-06
36400.0,8.634025740025417e-06
36500.0,8.634068783202874e-06
36600.0,8.634111311117156e-06
36700.0,8.634153281271574e-06
36800.0,8.634194671019363e-06
36900.0,8.634235469843198e-06
37000.0,8.634275674707368e-06
37100.0,8.63431557543091e-06
37200.0,8.63435489125642e-06
37300.0,8.634393618538482e-06
37400.0,8.634431762944127e-06
37500.0,8.634469331442288e-06
37600.0,8.63450633175726e-06
37700.0,8.63454277198719e-06
37800.0,8.634578660370098e-06
37900.0,8.634614005152078e-06
38000.0,8.63464881451812e-06
38100.0,8.634676457398918e-06
38200.0,8.634699490482364e-06
38300.0,8.634710679576242e-06
38400.0,8.634727536735278e-06
38500.0,8.634736255710613e-06
38600.0,8.634751490673422e-06
38700.0,8.6347590860129e-06
38800.0,8.634759490473927e-06
38900.0,8.634755491118508e-06
39000.0,8.634762821224416e-06
39100.0,8.634765501464698e-06
39200.0,8.634762862845465e-06
39300.0,8.63475698547081e-06
39400.0,8.634763160605239e-06
39500.0,8.634765134048036e-06
39600.0,8.634762066243694e-06
39700.0,8.634755931556736e-06
39800.0,8.634761955719711e-06
39900.0,8.634763843945652e-06
40000.0,8.634760731541556e-06
40100.0,8.634754577292823e-06
40200.0,8.634760597273739e-06
40300.0,8.634762490675824e-06
40400.0,8.634759389222842e-06
40500.0,8.63476726437811e-06
40600.0,8.63477025694001e-06
40700.0,8.634767783069495e-06
40800.0,8.634761978397936e-06
40900.0,8.63476816949098e-06
41000.0,8.634770123875968e-06
41100.0,8.634767015880635e-06
41200.0,8.634760828312089e-06
41300.0,8.63476679225858e-06
41400.0,8.63476861590868e-06
41500.0,8.634765436782592e-06
41600.0,8.634759214863362e-06
41700.0,8.634765167367693e-06
41800.0,8.634781632834294e-06
41900.0,8.634804564233866e-06
42000.0,8.634831338384574e-06
42100.0,8.634860312797429e-06
42200.0,8.634890466429243e-06
42300.0,8.634920830318454e-06
42400.0,8.634951088769667e-06
42500.0,8.63498110899528e-06
42600.0,8.635010811497645e-06
42700.0,8.635040150054286e-06
42800.0,8.635069098671515e-06
42900.0,8.635097643752619e-06
43000.0,8.635125779317982e-06
43100.0,8.635153504063359e-06
43200.0,8.635180819543044e-06
43300.0,8.635207926303212e-06
43400.0,8.635234632537313e-06
43500.0,8.635260937069232e-06
43600.0,8.635286653770685e-06
43700.0,8.635311979293995e-06
43800.0,8.635337108876663e-06
43900.0,8.63536186340247e-06
44000.0,8.635386243297863e-06
44100.0,8.63541025402801e-06
44200.0,8.635433901098954e-06
44300.0,8.635457189982825e-06
44400.0,8.635480124601378e-06
44500.0,8.635502711177654e-06
44600.0,8.635524955692719e-06
44700.0,8.635546863422218e-06
44800.0,8.635568440176067e-06
44900.0,8.635589690699538e-06
45000.0,8.635610619518744e-06
45100.0,8.635631231365876e-06
45200.0,8.635651530994797e-06
45300.0,8.635671523118668e-06
45400.0,8.635691211110202e-06
45500.0,8.635710600319356e-06
45600.0,8.635729695883672e-06
45700.0,8.635748502331248e-06
45800.0,8.635767024649197e-06
45900.0,8.635785266911622e-06
46000.0,8.635803233004435e-06
46100.0,8.63582092699032e-06
46200.0,8.635838352950494e-06
46300.0,8.635855514931202e-06
46400.0,8.63587241582791e-06
46500.0,8.63588906023354e-06
46600.0,8.635905452558645e-06
46700.0,8.635916325188646e-06
46800.0,8.63592354095454e-06
46900.0,8.635924991555435e-06
47000.0,8.63592425443521e-06
47100.0,8.635928787948469e-06
47200.0,8.63592308241798e-06
47300.0,8.63592302327284e-06
47400.0,8.635928605955212e-06
47500.0,8.635923533366592e-06
47600.0,8.635923861353331e-06
47700.0,8.635915659503931e-06
47800.0,8.63591410316852e-06
47900.0,8.635919156334842e-06
48000.0,8.635913873838464e-06
48100.0,8.635914129604862e-06
48200.0,8.635920294001195e-06
48300.0,8.635915684532276e-06
48400.0,8.635916341004267e-06
48500.0,8.635922737369057e-06
48600.0,8.635918255469825e-06
48700.0,8.635918975070325e-06
48800.0,8.635925394891986e-06
48900.0,8.63592091207667e-06
49000.0,8.635921615905995e-06
49100.0,8.635927673651368e-06
49200.0,8.635922896666223e-06
49300.0,8.635923408780099e-06
49400.0,8.635915321900825e-06
49500.0,8.635913837662952e-06
49600.0,8.635918936343433e-06
49700.0,8.635913682878569e-06
49800.0,8.63591395745638e-06
49900.0,8.635920134315442e-06
50000.0,8.635915533364334e-06
50100.0,8.635916195902304e-06
50200.0,8.635922596797734e-06
50300.0,8.635918118466694e-06
50400.0,8.6359188410318e-06
50500.0,8.635925263428334e-06
50600.0,8.635920782935631e-06
50700.0,8.635921488924489e-06
50800.0,8.635927548713536e-06
50900.0,8.635922773691073e-06
51000.0,8.635923287706854e-06
51100.0,8.635915202681915e-06
51200.0,8.635913720748612e-06
51300.0,8.635918821622868e-06
51400.0,8.635913569707149e-06
51500.0,8.635913846206315e-06
51600.0,8.635920024990866e-06
51700.0,8.635915425395786e-06
51800.0,8.635916089707328e-06
51900.0,8.63592249240922e-06
52000.0,8.63591801533337e-06
52100.0,8.63591873958288e-06
52200.0,8.635925163704352e-06
52300.0,8.635920684390381e-06
52400.0,8.635921392003637e-06
52500.0,8.63592745343614e-06
52600.0,8.635937320162534e-06
52700.0,8.635949583526702e-06
52800.0,8.635963245799438e-06
52900.0,8.635977686092717e-06
53000.0,8.635992519229958e-06
53100.0,8.636007507426365e-06
53200.0,8.636022504564332e-06
53300.0,8.63603742139524e-06
53400.0,8.636052203908622e-06
53500.0,8.636066819912359e-06
53600.0,8.636081250714051e-06
53700.0,8.636095485966348e-06
53800.0,8.636109520473435e-06
53900.0,8.63612335221281e-06
54000.0,8.636136981109925e-06
54100.0,8.636150408279317e-06
54200.0,8.636163635554788e-06
54300.0,8.636176665198526e-06
54400.0,8.636189499716053e-06
54500.0,8.636202141762659e-06
54600.0,8.636214594053917e-06
54700.0,8.636226859332098e-06
54800.0,8.636238940340307e-06
54900.0,8.636250839806268e-06
55000.0,8.636262560432731e-06
55100.0,8.636274104891754e-06
55200.0,8.636285475821388e-06
55300.0,8.636296675823824e-06
55400.0,8.636307707464531e-06
55500.0,8.636318573271877e-06
55600.0,8.636329275737126e-06
55700.0,8.636339817314675e-06
55800.0,8.636350200422377e-06
55900.0,8.63636042744196e-06
56000.0,8.63637050071948e-06
56100.0,8.636380422565841e-06
56200.0,8.636390195257247e-06
56300.0,8.636399821035715e-06
56400.0,8.6364093021068e-06
56500.0,8.636418640649756e-06
56600.0,8.636427838806509e-06
56700.0,8.636436898686957e-06
56800.0,8.636445822369561e-06
56900.0,8.63645461190158e-06
57000.0,8.636463269299543e-06
57100.0,8.636471796549662e-06
57200.0,8.636480195608313e-06
57300.0,8.636488468402515e-06
57400.0,8.636496616830275e-06
57500.0,8.636504642761108e-06
57600.0,8.636512548036425e-06
57700.0,8.636520334469945e-06
57800.0,8.636528003848145e-06
57900.0,8.63653555793064e-06
58000.0,8.636542998450587e-06
58100.0,8.63655032711513e-06
58200.0,8.63655754560572e-06
58300.0,8.636564655578533e-06
58400.0,8.636571658663332e-06
58500.0,8.636578556469143e-06
58600.0,8.636585350578255e-06
58700.0,8.63659204254929e-06
58800.0,8.63659863391759e-06
58900.0,8.636605126195451e-06
59000.0,8.636611520872431e-06
59100.0,8.636617819415707e-06
59200.0,8.636624023270418e-06
59300.0,8.636630133859983e-06
59400.0,8.63663615258643e-06
59500.0,8.636642080830709e-06
59600.0,8.636647919953012e-06
59700.0,8.636653671293102e-06
59800.0,8.636659336170586e-06
59900.0,8.636664915885245e-06
60000.0,8.636670411717318e-06
60100.0,8.636675824927793e-06
60200.0,8.636681156758708e-06
60300.0,8.636686408433444e-06
60400.0,8.636691581156146e-06
60500.0,8.6366966761149e-06
60600.0,8.636701694478567e-06
60700.0,8.636706637398486e-06
60800.0,8.636711506008765e-06
60900.0,8.636716301426473e-06
61000.0,8.636721024751921e-06
61100.0,8.636725677068847e-06
61200.0,8.636730259444732e-06
61300.0,8.63673477293099e-06
61400.0,8.636739218563252e-06
61500.0,8.636743597361567e-06
61600.0,8.636747910330669e-06
61700.0,8.636752158460166e-06
61800.0,8.636756342724806e-06
61900.0,8.636760464084682e-06
62000.0,8.636764523485453e-06
62100.0,8.636768521858558e-06
62200.0,8.636772460121435e-06
62300.0,8.636776339177745e-06
62400.0,8.63678015991708e-06
62500.0,8.636783923216807e-06
62600.0,8.636787629940344e-06
62700.0,8.636791280938149e-06
62800.0,8.636794877047945e-06
62900.0,8.636798419094863e-06
63000.0,8.636801907891647e-06
63100.0,8.636805344238813e-06
63200.0,8.636808728924857e-06
63300.0,8.636812062726411e-06
63400.0,8.636815346408443e-06
63500.0,8.636818580724414e-06
63600.0,8.636821766416462e-06
63700.0,8.636824904215575e-06
63800.0,8.636827994841746e-06
63900.0,8.636831039004144e-06
64000.0,8.63683403740127e-06
64100.0,8.636836990721142e-06
64200.0,8.636839899641427e-06
64300.0,8.636842764829606e-06
64400.0,8.636845586942876e-06
64500.0,8.63684836662916e-06
64600.0,8.63685110452623e-06
64700.0,8.636853801262289e-06
64800.0,8.63685645745613e-06
64900.0,8.636859073717233e-06
65000.0,8.636861650645923e-06
65100.0,8.636864188833507e-06
65200.0,8.6368666888624e-06
65300.0,8.636869151306248e-06
65400.0,8.636871576730098e-06
65500.0,8.636873965690496e-06
65600.0,8.63687631873562e-06
65700.0,8.636878636405401e-06
65800.0,8.636880919231656e-06
65900.0,8.636883167738203e-06
66000.0,8.636885382441014e-06
66100.0,8.636887563848259e-06
66200.0,8.636889712460498e-06
66300.0,8.636891828770753e-06
66400.0,8.63689391326451e-06
66500.0,8.636895966420278e-06
66600.0,8.63689798870916e-06
66700.0,8.636899980595178e-06
66800.0,8.636901942535395e-06
66900.0,8.636903874980002e-06
67000.0,8.636905778372427e-06
67100.0,8.636907653149423e-06
67200.0,8.636909499741192e-06
67300.0,8.636911318571453e-06
67400.0,8.636913110057579e-06
67500.0,8.636914874610628e-06
67600.0,8.636916612635538e-06
67700.0,8.636918324531114e-06
67800.0,8.636919673440105e-06
67900.0,8.636920732967779e-06
68000.0,8.636921608991411e-06
68100.0,8.636922367365832e-06
68200.0,8.636923049428e-06
68300.0,8.636923680970759e-06
68400.0,8.63692427805745e-06
68500.0,8.636924850696935e-06
68600.0,8.636925405139183e-06
68700.0,8.636925945302922e-06
68800.0,8.636926473661393e-06
68900.0,8.636926991791454e-06
69000.0,8.63692750071391e-06
69100.0,8.6369280011044e-06
69200.0,8.636928493424068e-06
69300.0,8.636928978000508e-06
69400.0,8.636929455077958e-06
69500.0,8.636929924848378e-06
69600.0,8.636930387470748e-06
69700.0,8.636930843082976e-06
69800.0,8.636931291809371e-06
69900.0,8.6369317337652e-06
70000.0,8.636932169059546e-06
70100.0,8.636932597797122e-06
70200.0,8.636933020079345e-06
70300.0,8.636933436005064e-06
70400.0,8.63693384567099e-06
70500.0,8.636934249171967e-06
70600.0,8.63693464660115e-06
70700.0,8.636935038050171e-06
70800.0,8.636935423609149e-06
70900.0,8.636935803366802e-06
71000.0,8.636936177410474e-06
71100.0,8.636936545826183e-06
71200.0,8.63693690869864e-06
71300.0,8.636937266111246e-06
71400.0,8.636937618146168e-06
71500.0,8.636937964884326e-06
71600.0,8.636938306405418e-06
71700.0,8.636938642787943e-06
71800.0,8.63693897410921e-06
71900.0,8.636939300445385e-06
72000.0,8.63693962187146e-06
72100.0,8.636939938461328e-06
72200.0,8.636940250287737e-06
72300.0,8.636940557422362e-06
72400.0,8.636940859935796e-06
72500.0,8.636941157897577e-06
72600.0,8.636941451376198e-06
72700.0,8.636941740439102e-06
72800.0,8.636942025152732e-06
72900.0,8.636942305582521e-06
73000.0,8.636942581792932e-06
73100.0,8.636942853847446e-06
73200.0,8.636943121808594e-06
73300.0,8.63694338573797e-06
73400.0,8.636943645696229e-06
73500.0,8.636943901743113e-06
73600.0,8.63694415393749e-06
73700.0,8.636944402337308e-06
73800.0,8.636944646999673e-06
73900.0,8.636944887980811e-06
74000.0,8.636945125336126e-06
74100.0,8.636945359120165e-06
74200.0,8.636945589386665e-06
74300.0,8.636945816188539e-06
74400.0,8.636946039577924e-06
74500.0,8.636946259606162e-06
74600.0,8.636946476323829e-06
74700.0,8.636946689780731e-06
74800.0,8.63694690002593e-06
74900.0,8.636947107107747e-06
75000.0,8.636947311073784e-06
75100.0,8.636947511970922e-06
75200.0,8.636947709845335e-06
75300.0,8.636947904742505e-06
75400.0,8.63694809670723e-06
75500.0,8.636948285783626e-06
75600.0,8.636948472015156e-06
75700.0,8.636948655444621e-06
75800.0,8.63694883611418e-06
75900.0,8.636949014065356e-06
76000.0,8.636949189339061e-06
76100.0,8.63694936197557e-06
76200.0,8.636949532014558e-06
76300.0,8.636949699495121e-06
76400.0,8.636949864455752e-06
76500.0,8.636950026934364e-06
76600.0,8.636950186968298e-06
76700.0,8.636950344594342e-06
76800.0,8.636950499848717e-06
76900.0,8.636950652767112e-06
77000.0,8.636950803384681e-06
77100.0,8.636950951736039e-06
77200.0,8.63695109785528e-06
77300.0,8.636951241775998e-06
77400.0,8.63695138353126e-06
77500.0,8.63695152315365e-06
77600.0,8.63695166067526e-06
77700.0,8.63695179612771e-06
77800.0,8.636951929542127e-06
77900.0,8.636952060949165e-06
78000.0,8.636952190379035e-06
78100.0,8.636952317861481e-06
78200.0,8.636952443425816e-06
78300.0,8.6369525671009e-06
78400.0,8.636952688915133e-06
78500.0,8.63695280889654e-06
78600.0,8.636952927072684e-06
78700.0,8.636953043470732e-06
78800.0,8.636953158117443e-06
78900.0,8.636953271039154e-06
79000.0,8.636953382261834e-06
79100.0,8.636953491811045e-06
79200.0,8.636953599711968e-06
79300.0,8.636953705989392e-06
79400.0,8.636953810667748e-06
79500.0,8.636953913771095e-06
79600.0,8.636954015323142e-06
79700.0,8.636954115347217e-06
79800.0,8.636954213866318e-06
79900.0,8.636954310903084e-06
80000.0,8.636954406479823e-06
80100.0,8.636954500618501e-06
80200.0,8.636954593340757e-06
80300.0,8.636954684667896e-06
80400.0,8.636954774620917e-06
80500.0,8.636954863220495e-06
80600.0,8.63695495048698e-06
80700.0,8.636955036440446e-06
80800.0,8.636955121100655e-06
80900.0,8.63695520448705e-06
81000.0,8.636955286618791e-06
81100.0,8.636955367514764e-06
81200.0,8.636955447193561e-06
81300.0,8.636955525673506e-06
81400.0,8.636955602972632e-06
81500.0,8.636955679108702e-06
81600.0,8.636955754099219e-06
81700.0,8.636955827961415e-06
81800.0,8.636955900712258e-06
81900.0,8.636955972368493e-06
82000.0,8.636956042946578e-06
82100.0,8.636956112462731e-06
82200.0,8.636956180932938e-06
82300.0,8.636956248372934e-06
82400.0,8.636956314798218e-06
82500.0,8.63695638022406e-06
82600.0,8.63695644466549e-06
82700.0,8.636956508137323e-06
82800.0,8.636956570654164e-06
82900.0,8.63695663223036e-06
83000.0,8.636956692880068e-06
83100.0,8.636956752617227e-06
83200.0,8.636956811455573e-06
83300.0,8.636956869408629e-06
83400.0,8.636956926489715e-06
83500.0,8.636956982711945e-06
83600.0,8.636957038088245e-06
83700.0,8.636957092631346e-06
83800.0,8.636957146353788e-06
83900.0,8.636957199267914e-06
84000.0,8.636957251385887e-06
84100.0,8.636957302719688e-06
84200.0,8.636957353281118e-06
84300.0,8.636957403081785e-06
84400.0,8.636957452133144e-06
84500.0,8.636957500446469e-06
84600.0,8.636957548032866e-06
84700.0,8.636957594903261e-06
84800.0,8.63695764106844e-06
84900.0,8.63695768653902e-06
85000.0,8.636957731325444e-06
85100.0,8.636957775438005e-06
85200.0,8.636957818886836e-06
85300.0,8.636957861681924e-06
85400.0,8.636957903833118e-06
85500.0,8.636957945350099e-06
85600.0,8.636957986242403e-06
85700.0,8.636958026519438e-06
85800.0,8.636958066190462e-06
85900.0,8.636958105264588e-06
86000.0,8.636958143750802e-06
86100.0,8.636958181657946e-06
86200.0,8.63695821899474e-06
86300.0,8.636958255769746e-06
86400.0,8.636958291991434e-06
86500.0,8.636958327668127e-06
86600.0,8.636958362808032e-06
86700.0,8.636958397419211e-06
86800.0,8.636958431509623e-06
86900.0,8.636958465087101e-06
87000.0,8.636958498159376e-06
87100.0,8.636958530734035e-06
87200.0,8.636958562818566e-06
87300.0,8.636958594420355e-06
87400.0,8.636958625546658e-06
87500.0,8.63695865620462e-06
87600.0,8.636958686401305e-06
87700.0,8.636958716143643e-06
87800.0,8.636958745438471e-06
87900.0,8.636958774292528e-06
88000.0,8.636958802712445e-06
88100.0,8.636958830704755e-06
88200.0,8.63695885827589e-06
88300.0,8.636958885432184e-06
88400.0,8.636958912179871e-06
88500.0,8.636958938525107e-06
88600.0,8.636958964473956e-06
88700.0,8.636958990032372e-06
88800.0,8.636959015206229e-06
88900.0,8.636959040001316e-06
89000.0,8.63695906442334e-06
89100.0,8.636959088477906e-06
89200.0,8.636959112170542e-06
89300.0,8.636959135506686e-06
89400.0,8.63695915849172e-06
89500.0,8.636959181130916e-06
89600.0,8.636959203429482e-06
89700.0,8.636959225392533e-06
89800.0,8.636959247025123e-06
89900.0,8.63695926833223e-06
90000.0,8.636959289318745e-06
90100.0,8.636959309989488e-06
90200.0,8.636959330349217e-06
90300.0,8.636959350402619e-06
90400.0,8.636959370154306e-06
90500.0,8.6369593896088e-06
90600.0,8.63695940877058e-06
90700.0,8.636959427644048e-06
90800.0,8.636959446233543e-06
90900.0,8.636959464543334e-06
91000.0,8.636959482577635e-06
91100.0,8.63695950034058e-06
91200.0,8.63695951783626e-06
91300.0,8.6369595350687e-06
91400.0,8.636959552041858e-06
91500.0,8.636959568759634e-06
91600.0,8.636959585225883e-06
91700.0,8.636959601444367e-06
91800.0,8.636959617418824e-06
91900.0,8.636959633152937e-06
92000.0,8.63695964865031e-06
92100.0,8.636959663914504e-06
92200.0,8.636959678949022e-06
92300.0,8.636959693757335e-06
92400.0,8.636959708342842e-06
92500.0,8.636959722708897e-06
92600.0,8.636959736858794e-06
92700.0,8.636959750795795e-06
92800.0,8.636959764523095e-06
92900.0,8.636959778043853e-06
93000.0,8.636959791361173e-06
93100.0,8.636959804478124e-06
93200.0,8.636959817397717e-06
93300.0,8.636959830122919e-06
93400.0,8.636959842656655e-06
93500.0,8.636959855001801e-06
93600.0,8.636959867161208e-06
93700.0,8.636959879137652e-06
93800.0,8.636959890933897e-06
93900.0,8.636959902552665e-06
94000.0,8.63695991399661e-06
94100.0,8.636959925268366e-06
94200.0,8.636959936370527e-06
94300.0,8.636959947305646e-06
94400.0,8.636959958076222e-06
94500.0,8.636959968684744e-06
94600.0,8.636959979133648e-06
94700.0,8.636959989425333e-06
94800.0,8.63695999956217e-06
94900.0,8.636960009546486e-06
95000.0,8.636960019380577e-06
95100.0,8.636960029066707e-06
95200.0,8.636960038607095e-06
95300.0,8.636960048003938e-06
95400.0,8.636960057259394e-06
95500.0,8.636960066375592e-06
95600.0,8.636960075354629e-06
95700.0,8.636960084198564e-06
95800.0,8.636960092909436e-06
95900.0,8.636960101489237e-06
96000.0,8.636960109939948e-06
96100.0,8.636960118263503e-06
96200.0,8.636960126461825e-06
96300.0,8.63696013453679e-06
96400.0,8.636960142490265e-06
96500.0,8.636960150324075e-06
96600.0,8.636960158040006e-06
96700.0,8.636960165639842e-06
96800.0,8.63696017312533e-06
96900.0,8.636960180498189e-06
97000.0,8.63696018776012e-06
97100.0,8.636960194912787e-06
97200.0,8.636960201957833e-06
97300.0,8.636960208896873e-06
97400.0,8.6369602157315e-06
97500.0,8.6369602224633e-06
97600.0,8.636960229093817e-06
97700.0,8.636960235624574e-06
97800.0,8.636960242057069e-06
97900.0,8.636960248392774e-06
98000.0,8.636960254633152e-06
98100.0,8.636960260779636e-06
98200.0,8.636960266833636e-06
98300.0,8.636960272796548e-06
98400.0,8.636960278669751e-06
98500.0,8.636960284454585e-06
98600.0,8.636960290152374e-06
98700.0,8.636960295764428e-06
98800.0,8.636960301292043e-06
98900.0,8.63696030673649e-06
99000.0,8.636960312099013e-06
99100.0,8.636960317380856e-06
99200.0,8.636960322583224e-06
99300.0,8.636960327707326e-06
99400.0,8.636960332754323e-06
99500.0,8.636960337725378e-06
99600.0,8.636960342621638e-06
99700.0,8.63696034744423e-06
99800.0,8.636960352194264e-06
99900.0,8.636960356872825e-06
100000.0,8.636960361480996e-06
100100.0,8.63696036601983e-06
100200.0,8.636960370490369e-06
100300.0,8.636960374893646e-06
100400.0,8.636960379230668e-06
100500.0,8.636960383502437e-06
100600.0,8.636960387709944e-06
100700.0,8.636960391854134e-06
100800.0,8.636960395935976e-06
100900.0,8.636960399956396e-06
101000.0,8.636960403916325e-06
101100.0,8.636960407816677e-06
101200.0,8.63696041165834e-06
101300.0,8.636960415442196e-06
101400.0,8.636960419169127e-06
101500.0,8.63696042283998e-06
101600.0,8.636960426455596e-06
101700.0,8.636960430016812e-06
101800.0,8.636960433524448e-06
101900.0,8.636960436979304e-06
102000.0,8.636960440382181e-06
102100.0,8.636960443733859e-06
102200.0,8.636960447035105e-06
102300.0,8.636960450286688e-06
102400.0,8.636960453489345e-06
102500.0,8.636960456643805e-06
102600.0,8.636960459750808e-06
102700.0,8.636960462811067e-06
102800.0,8.636960465825277e-06
102900.0,8.636960468794141e-06
103000.0,8.636960471718331e-06
103100.0,8.636960474598523e-06
103200.0,8.636960477435375e-06
103300.0,8.636960480229547e-06
103400.0,8.636960482981674e-06
103500.0,8.63696048569239e-06
103600.0,8.636960488362324e-06
103700.0,8.63696049099208e-06
103800.0,8.636960493582273e-06
103900.0,8.63696049613349e-06
104000.0,8.636960498646324e-06
104100.0,8.636960501121349e-06
104200.0,8.636960503559125e-06
104300.0,8.636960505960214e-06
104400.0,8.636960508325186e-06
104500.0,8.636960510654577e-06
104600.0,8.63696051294893e-06
104700.0,8.636960515208767e-06
104800.0,8.636960517434593e-06
104900.0,8.636960519626926e-06
105000.0,8.636960521786276e-06
105100.0,8.636960523913135e-06
105200.0,8.636960526007997e-06
105300.0,8.636960528071328e-06
105400.0,8.636960530103616e-06
105500.0,8.63696053210533e-06
105600.0,8.636960534076926e-06
105700.0,8.63696053601885e-06
105800.0,8.636960537931563e-06
105900.0,8.636960539815494e-06
106000.0,8.636960541671077e-06
106100.0,8.636960543498739e-06
106200.0,8.636960545298903e-06
106300.0,8.63696054707198e-06
106400.0,8.636960548818379e-06
106500.0,8.636960550538501e-06
106600.0,8.636960552232743e-06
106700.0,8.636960553901498e-06
106800.0,8.63696055554514e-06
106900.0,8.63696055716405e-06
107000.0,8.636960558758602e-06
