M.D_b.Fburial Time [a],M.D_b.Fburial Fburial [mol/kg]
106900.0,11999999929979.188
107000.0,11999999931071.438
107100.0,11999999932146.484
107200.0,11999999933204.945
107300.0,11999999934246.734
107400.0,11999999935272.234
107500.0,11999999936281.945
107600.0,11999999937275.86
107700.0,11999999938254.203
107800.0,11999999939217.484
107900.0,11999999940165.484
108000.0,11999999941098.922
108100.0,11999999942017.656
108200.0,11999999942921.938
108300.0,11999999943812.188
108400.0,11999999944688.719
108500.0,11999999945551.383
108600.0,11999999946400.648
108700.0,11999999947236.617
108800.0,11999999948059.734
108900.0,11999999948869.797
109000.0,11999999949667.547
109100.0,11999999950452.555
109200.0,11999999951225.336
109300.0,11999999951986.117
109400.0,11999999952735.047
109500.0,11999999953472.172
109600.0,11999999954198.125
109700.0,11999999954912.508
109800.0,11999999955615.727
109900.0,11999999956307.969
110000.0,11999999956989.5
110100.0,11999999957660.297
110200.0,11999999958320.703
110300.0,11999999958970.953
110400.0,11999999959610.953
110500.0,11999999960240.812
110600.0,11999999960860.96
110700.0,11999999961471.54
110800.0,11999999962072.281
110900.0,11999999962663.984
111000.0,11999999963246.336
111100.0,11999999963819.766
111200.0,11999999964384.062
111300.0,11999999964939.477
111400.0,11999999965486.36
111500.0,11999999966024.688
111600.0,11999999966554.727
111700.0,11999999967076.297
111800.0,11999999967589.969
111900.0,11999999968095.25
112000.0,11999999968592.984
112100.0,11999999969082.797
112200.0,11999999969565.648
112300.0,11999999970046.258
112400.0,11999999970507.172
112500.0,11999999970966.953
112600.0,11999999971419.828
112700.0,11999999971865.469
112800.0,11999999972304.5
112900.0,11999999972736.492
113000.0,11999999973161.617
113100.0,11999999973580.344
113200.0,11999999973992.578
113300.0,11999999974398.047
113400.0,11999999974797.578
113500.0,11999999975190.648
113600.0,11999999975577.672
113700.0,11999999975958.703
113800.0,11999999976333.578
113900.0,11999999976702.664
114000.0,11999999977066.164
114100.0,11999999977423.875
114200.0,11999999977776.055
114300.0,11999999978122.758
114400.0,11999999978464.008
114500.0,11999999978799.836
114600.0,11999999979130.477
114700.0,11999999979456.086
114800.0,11999999979776.54
114900.0,11999999980091.86
115000.0,11999999980402.383
115100.0,11999999980708.203
115200.0,11999999981009.0
115300.0,11999999981305.36
115400.0,11999999981596.914
115500.0,11999999981883.96
115600.0,11999999982166.5
115700.0,11999999982444.555
115800.0,11999999982718.586
115900.0,11999999982988.055
116000.0,11999999983253.453
116100.0,11999999983514.648
116200.0,11999999983771.797
116300.0,11999999984025.008
116400.0,11999999984274.14
116500.0,11999999984519.594
116600.0,11999999984760.984
116700.0,11999999984998.672
116800.0,11999999985232.844
116900.0,11999999985463.14
117000.0,11999999985689.938
117100.0,11999999985913.094
117200.0,11999999986132.984
117300.0,11999999986349.094
117400.0,11999999986562.102
117500.0,11999999986771.852
117600.0,11999999986978.14
117700.0,11999999987181.234
117800.0,11999999987381.172
117900.0,11999999987577.922
118000.0,11999999987771.555
118100.0,11999999987962.375
118200.0,11999999988150.219
118300.0,11999999988335.023
118400.0,11999999988517.047
118500.0,11999999988696.219
118600.0,11999999988872.5
118700.0,11999999989045.914
118800.0,11999999989216.89
118900.0,11999999989384.984
119000.0,11999999989550.61
119100.0,11999999989713.719
119200.0,11999999989874.047
119300.0,11999999990031.922
119400.0,11999999990187.5
119500.0,11999999990340.477
119600.0,11999999990491.172
119700.0,11999999990639.64
119800.0,11999999990785.625
119900.0,11999999990929.266
120000.0,11999999991070.766
120100.0,11999999991210.07
120200.0,11999999991347.156
120300.0,11999999991482.164
120400.0,11999999991614.969
120500.0,11999999991745.797
120600.0,11999999991874.547
120700.0,11999999992001.117
120800.0,11999999992125.734
120900.0,11999999992248.703
121000.0,11999999992369.68
121100.0,11999999992488.68
121200.0,11999999992605.984
121300.0,11999999992721.367
121400.0,11999999992834.758
121500.0,11999999992946.562
121600.0,11999999993056.516
121700.0,11999999993164.977
121800.0,11999999993271.453
121900.0,11999999993376.328
122000.0,11999999993479.773
122100.0,11999999993581.445
122200.0,11999999993681.688
122300.0,11999999993780.094
122400.0,11999999993877.062
122500.0,11999999993972.562
122600.0,11999999994066.578
122700.0,11999999994159.117
122800.0,11999999994250.438
122900.0,11999999994340.156
123000.0,11999999994428.344
123100.0,11999999994515.125
123200.0,11999999994600.531
123300.0,11999999994684.875
123400.0,11999999994767.828
123500.0,11999999994849.492
123600.0,11999999994929.938
123700.0,11999999995008.906
123800.0,11999999995086.672
123900.0,11999999995163.203
124000.0,11999999995238.703
124100.0,11999999995313.148
124200.0,11999999995386.234
124300.0,11999999995458.266
124400.0,11999999995529.156
124500.0,11999999995598.875
124600.0,11999999995667.43
124700.0,11999999995734.969
124800.0,11999999995801.594
124900.0,11999999995867.11
125000.0,11999999995931.555
125100.0,11999999995995.219
125200.0,11999999996057.531
125300.0,11999999996118.969
125400.0,11999999996179.602
125500.0,11999999996239.188
125600.0,11999999996297.875
125700.0,11999999996355.703
125800.0,11999999996412.531
125900.0,11999999996468.438
126000.0,11999999996523.758
126100.0,11999999996577.703
126200.0,11999999996631.14
126300.0,11999999996683.766
126400.0,11999999996735.453
126500.0,11999999996786.39
126600.0,11999999996836.36
126700.0,11999999996885.89
126800.0,11999999996934.36
126900.0,11999999996982.078
127000.0,11999999997029.219
127100.0,11999999997075.578
127200.0,11999999997121.21
127300.0,11999999997165.977
127400.0,11999999997210.219
127500.0,11999999997253.875
127600.0,11999999997296.516
127700.0,11999999997338.797
127800.0,11999999997380.188
127900.0,11999999997421.156
128000.0,11999999997461.453
128100.0,11999999997501.078
128200.0,11999999997540.023
128300.0,11999999997578.344
128400.0,11999999997616.016
128500.0,11999999997653.18
128600.0,11999999997689.844
128700.0,11999999997725.844
128800.0,11999999997761.328
128900.0,11999999997796.414
129000.0,11999999997830.688
129100.0,11999999997864.547
129200.0,11999999997897.86
129300.0,11999999997930.562
129400.0,11999999997962.828
129500.0,11999999997994.578
129600.0,11999999998025.984
129700.0,11999999998056.742
129800.0,11999999998087.086
129900.0,11999999998117.0
130000.0,11999999998146.219
130100.0,11999999998175.11
130200.0,11999999998203.625
130300.0,11999999998231.5
130400.0,11999999998259.14
130500.0,11999999998286.234
130600.0,11999999998313.219
130700.0,11999999998339.54
130800.0,11999999998365.297
130900.0,11999999998390.75
131000.0,11999999998415.945
131100.0,11999999998440.727
131200.0,11999999998465.023
131300.0,11999999998489.102
131400.0,11999999998512.484
131500.0,11999999998535.719
131600.0,11999999998558.438
131700.0,11999999998580.828
131800.0,11999999998603.016
131900.0,11999999998624.906
132000.0,11999999998646.203
132100.0,11999999998667.484
132200.0,11999999998688.25
132300.0,11999999998708.562
132400.0,11999999998728.61
132500.0,11999999998748.602
132600.0,11999999998768.125
132700.0,11999999998787.32
132800.0,11999999998806.297
132900.0,11999999998824.922
133000.0,11999999998843.297
133100.0,11999999998861.484
133200.0,11999999998879.023
133300.0,11999999998896.422
133400.0,11999999998913.594
133500.0,11999999998930.46
133600.0,11999999998947.36
133700.0,11999999998963.758
133800.0,11999999998979.797
133900.0,11999999998995.633
134000.0,11999999999011.273
134100.0,11999999999026.867
134200.0,11999999999041.969
134300.0,11999999999057.125
134400.0,11999999999071.766
134500.0,11999999999086.273
134600.0,11999999999100.562
134700.0,11999999999114.633
134800.0,11999999999128.438
134900.0,11999999999141.938
135000.0,11999999999155.281
135100.0,11999999999168.64
135200.0,11999999999181.54
135300.0,11999999999194.36
135400.0,11999999999206.922
135500.0,11999999999219.25
135600.0,11999999999231.328
135700.0,11999999999243.375
135800.0,11999999999255.18
135900.0,11999999999266.672
136000.0,11999999999278.266
136100.0,11999999999289.477
136200.0,11999999999300.516
136300.0,11999999999311.414
136400.0,11999999999322.188
136500.0,11999999999332.742
136600.0,11999999999343.25
136700.0,11999999999353.57
136800.0,11999999999363.5
136900.0,11999999999373.414
137000.0,11999999999383.156
137100.0,11999999999392.828
137200.0,11999999999402.219
137300.0,11999999999411.594
137400.0,11999999999420.758
137500.0,11999999999429.938
137600.0,11999999999438.844
137700.0,11999999999447.438
137800.0,11999999999456.07
137900.0,11999999999464.562
138000.0,11999999999473.008
138100.0,11999999999481.266
138200.0,11999999999489.25
138300.0,11999999999497.25
138400.0,11999999999505.125
138500.0,11999999999512.64
138600.0,11999999999520.398
138700.0,11999999999527.734
138800.0,11999999999535.297
138900.0,11999999999542.602
139000.0,11999999999549.656
139100.0,11999999999556.688
139200.0,11999999999563.562
139300.0,11999999999570.383
139400.0,11999999999577.219
139500.0,11999999999583.781
139600.0,11999999999590.21
139700.0,11999999999596.578
139800.0,11999999999602.781
139900.0,11999999999609.094
140000.0,11999999999614.992
140100.0,11999999999621.094
140200.0,11999999999626.953
140300.0,11999999999632.758
140400.0,11999999999638.547
140500.0,11999999999644.11
140600.0,11999999999649.688
140700.0,11999999999655.07
140800.0,11999999999660.484
140900.0,11999999999665.86
141000.0,11999999999671.102
141100.0,11999999999676.203
141200.0,11999999999681.219
141300.0,11999999999686.234
141400.0,11999999999691.102
141500.0,11999999999695.836
141600.0,11999999999700.656
141700.0,11999999999705.336
141800.0,11999999999709.953
141900.0,11999999999714.562
142000.0,11999999999719.078
142100.0,11999999999723.453
142200.0,11999999999727.75
142300.0,11999999999732.016
142400.0,11999999999736.227
142500.0,11999999999740.422
142600.0,11999999999744.36
142700.0,11999999999748.273
142800.0,11999999999752.273
142900.0,11999999999756.117
143000.0,11999999999759.953
143100.0,11999999999763.68
143200.0,11999999999767.258
143300.0,11999999999770.914
143400.0,11999999999774.578
143500.0,11999999999778.023
143600.0,11999999999781.406
143700.0,11999999999784.86
143800.0,11999999999788.25
143900.0,11999999999791.516
144000.0,11999999999794.953
144100.0,11999999999798.031
144200.0,11999999999801.172
144300.0,11999999999804.203
144400.0,11999999999807.188
144500.0,11999999999810.266
144600.0,11999999999813.172
144700.0,11999999999816.047
144800.0,11999999999818.906
144900.0,11999999999821.703
145000.0,11999999999824.422
145100.0,11999999999827.117
145200.0,11999999999829.852
145300.0,11999999999832.547
145400.0,11999999999835.172
145500.0,11999999999837.734
145600.0,11999999999840.344
145700.0,11999999999842.836
145800.0,11999999999845.344
145900.0,11999999999847.742
146000.0,11999999999850.0
146100.0,11999999999852.375
146200.0,11999999999854.766
146300.0,11999999999856.977
146400.0,11999999999859.281
146500.0,11999999999861.25
146600.0,11999999999863.469
146700.0,11999999999865.656
146800.0,11999999999867.797
146900.0,11999999999869.766
147000.0,11999999999871.828
147100.0,11999999999873.89
147200.0,11999999999875.875
147300.0,11999999999877.86
147400.0,11999999999879.742
147500.0,11999999999881.672
147600.0,11999999999883.375
147700.0,11999999999885.219
147800.0,11999999999887.055
147900.0,11999999999888.719
148000.0,11999999999890.547
148100.0,11999999999892.352
148200.0,11999999999893.969
148300.0,11999999999895.57
148400.0,11999999999897.266
148500.0,11999999999898.977
148600.0,11999999999900.516
148700.0,11999999999902.11
148800.0,11999999999903.562
148900.0,11999999999904.953
149000.0,11999999999906.492
149100.0,11999999999907.984
149200.0,11999999999909.406
149300.0,11999999999910.719
149400.0,11999999999912.195
149500.0,11999999999913.562
149600.0,11999999999914.883
149700.0,11999999999916.047
149800.0,11999999999917.375
149900.0,11999999999918.805
150000.0,11999999999920.016
150100.0,11999999999921.312
150200.0,11999999999922.547
150300.0,11999999999923.781
150400.0,11999999999924.781
150500.0,11999999999925.984
150600.0,11999999999927.273
150700.0,11999999999928.375
150800.0,11999999999929.422
150900.0,11999999999930.5
151000.0,11999999999931.578
151100.0,11999999999932.703
151200.0,11999999999933.719
151300.0,11999999999934.75
151400.0,11999999999935.828
151500.0,11999999999936.71
151600.0,11999999999937.86
151700.0,11999999999938.828
151800.0,11999999999939.75
151900.0,11999999999940.656
152000.0,11999999999941.594
152100.0,11999999999942.46
152200.0,11999999999943.312
152300.0,11999999999944.32
152400.0,11999999999945.062
152500.0,11999999999945.898
152600.0,11999999999946.75
152700.0,11999999999947.594
152800.0,11999999999948.5
152900.0,11999999999949.312
153000.0,11999999999950.016
153100.0,11999999999950.812
153200.0,11999999999951.516
153300.0,11999999999952.344
153400.0,11999999999953.188
153500.0,11999999999953.836
153600.0,11999999999954.578
153700.0,11999999999955.344
153800.0,11999999999956.016
153900.0,11999999999956.594
154000.0,11999999999957.414
154100.0,11999999999958.203
154200.0,11999999999958.867
154300.0,11999999999959.398
154400.0,11999999999960.07
154500.0,11999999999960.656
154600.0,11999999999961.172
154700.0,11999999999961.734
154800.0,11999999999962.453
154900.0,11999999999963.117
155000.0,11999999999963.688
155100.0,11999999999964.14
155200.0,11999999999964.719
155300.0,11999999999965.156
155400.0,11999999999965.703
155500.0,11999999999966.234
155600.0,11999999999966.719
155700.0,11999999999967.266
155800.0,11999999999967.797
155900.0,11999999999968.297
156000.0,11999999999968.844
156100.0,11999999999969.375
156200.0,11999999999969.828
156300.0,11999999999970.227
156400.0,11999999999970.594
156500.0,11999999999971.008
156600.0,11999999999971.531
156700.0,11999999999972.094
156800.0,11999999999972.484
156900.0,11999999999972.953
157000.0,11999999999973.36
157100.0,11999999999973.75
157200.0,11999999999974.156
157300.0,11999999999974.586
157400.0,11999999999974.984
157500.0,11999999999975.453
157600.0,11999999999975.836
157700.0,11999999999976.14
157800.0,11999999999976.46
157900.0,11999999999976.781
158000.0,11999999999977.18
158100.0,11999999999977.688
158200.0,11999999999978.047
158300.0,11999999999978.422
158400.0,11999999999978.703
158500.0,11999999999979.0
158600.0,11999999999979.29
158700.0,11999999999979.594
158800.0,11999999999979.953
158900.0,11999999999980.305
159000.0,11999999999980.602
159100.0,11999999999980.875
159200.0,11999999999981.188
159300.0,11999999999981.453
159400.0,11999999999981.562
159500.0,11999999999981.86
159600.0,11999999999982.195
159700.0,11999999999982.406
159800.0,11999999999982.805
159900.0,11999999999983.102
160000.0,11999999999983.406
160100.0,11999999999983.734
160200.0,11999999999984.023
160300.0,11999999999984.25
160400.0,11999999999984.406
160500.0,11999999999984.64
160600.0,11999999999984.86
160700.0,11999999999985.266
160800.0,11999999999985.438
160900.0,11999999999985.656
161000.0,11999999999985.875
161100.0,11999999999986.102
161200.0,11999999999986.273
161300.0,11999999999986.508
161400.0,11999999999986.75
161500.0,11999999999986.906
161600.0,11999999999987.078
161700.0,11999999999987.367
161800.0,11999999999987.453
161900.0,11999999999987.695
162000.0,11999999999987.852
162100.0,11999999999988.078
162200.0,11999999999988.297
162300.0,11999999999988.54
162400.0,11999999999988.734
162500.0,11999999999988.969
162600.0,11999999999989.14
162700.0,11999999999989.375
162800.0,11999999999989.61
162900.0,11999999999989.773
163000.0,11999999999989.938
163100.0,11999999999989.984
163200.0,11999999999990.125
163300.0,11999999999990.328
163400.0,11999999999990.523
163500.0,11999999999990.562
163600.0,11999999999990.781
163700.0,11999999999990.875
163800.0,11999999999990.938
163900.0,11999999999991.086
164000.0,11999999999991.203
164100.0,11999999999991.328
164200.0,11999999999991.406
164300.0,11999999999991.508
164400.0,11999999999991.664
164500.0,11999999999991.703
164600.0,11999999999991.797
164700.0,11999999999991.984
164800.0,11999999999992.219
164900.0,11999999999992.234
165000.0,11999999999992.438
165100.0,11999999999992.672
165200.0,11999999999992.719
165300.0,11999999999992.953
165400.0,11999999999992.82
165500.0,11999999999993.219
165600.0,11999999999993.234
165700.0,11999999999993.29
165800.0,11999999999993.438
