M.D_b.CO3 Time [a],M.D_b.CO3 CO3 [mol/kg]
20400.0,8.750329139351741e-05
20500.0,8.750496784836148e-05
20600.0,8.750652197838072e-05
20700.0,8.750808382211237e-05
20800.0,8.750964190269452e-05
20900.0,8.751118872316773e-05
21000.0,8.751271972562606e-05
21100.0,8.751423224553761e-05
21200.0,8.751498404005368e-05
21300.0,8.751560927991164e-05
21400.0,8.751624617177598e-05
21500.0,8.751688687968694e-05
21600.0,8.751752616408829e-05
21700.0,8.751816087860357e-05
21800.0,8.751877208643484e-05
21900.0,8.75193733097997e-05
22000.0,8.751996710743778e-05
22100.0,8.751981307317797e-05
22200.0,8.751954522566856e-05
22300.0,8.75193017451939e-05
22400.0,8.751907492452345e-05
22500.0,8.751885951908045e-05
22600.0,8.751866935783836e-05
22700.0,8.75184878137478e-05
22800.0,8.751831044180278e-05
22900.0,8.751813662587467e-05
23000.0,8.751796598015082e-05
23100.0,8.751779825032487e-05
23200.0,8.751763326426284e-05
23300.0,8.75174709009469e-05
23400.0,8.751731107150258e-05
23500.0,8.751641445902849e-05
23600.0,8.751541459471883e-05
23700.0,8.751444979517352e-05
23800.0,8.751351229770492e-05
23900.0,8.751259677551418e-05
24000.0,8.751169989767143e-05
24100.0,8.751081953746713e-05
24200.0,8.750995430595116e-05
24300.0,8.75091032698129e-05
24400.0,8.750826577841725e-05
24500.0,8.750744135713358e-05
24600.0,8.75066296413763e-05
24700.0,8.750583033577136e-05
24800.0,8.750504318885903e-05
24900.0,8.750426219869001e-05
25000.0,8.750349296450821e-05
25100.0,8.750273544762449e-05
25200.0,8.750198945929714e-05
25300.0,8.750126545160246e-05
25400.0,8.750055969289282e-05
25500.0,8.75005782715388e-05
25600.0,8.750000120233805e-05
25700.0,8.750000877087872e-05
25800.0,8.749942780154051e-05
25900.0,8.749943633047534e-05
26000.0,8.749882705331492e-05
26100.0,8.749809753447957e-05
26200.0,8.749739072887701e-05
26300.0,8.749670225559992e-05
26400.0,8.749602886884719e-05
26500.0,8.749536853650767e-05
26600.0,8.749471995377562e-05
26700.0,8.749408225979565e-05
26800.0,8.749345486758187e-05
26900.0,8.749283736008978e-05
27000.0,8.749222942620555e-05
27100.0,8.749163082118948e-05
27200.0,8.74910413421884e-05
27300.0,8.749046081306462e-05
27400.0,8.748988907498802e-05
27500.0,8.74893217930778e-05
27600.0,8.748876302731427e-05
27700.0,8.74882127577617e-05
27800.0,8.748767085321435e-05
27900.0,8.748713718406958e-05
28000.0,8.748661162361944e-05
28100.0,8.748609404777123e-05
28200.0,8.748558433474467e-05
28300.0,8.748508236484373e-05
28400.0,8.748458802030894e-05
28500.0,8.748365107251383e-05
28600.0,8.748288272553702e-05
28700.0,8.748172331206222e-05
28800.0,8.748046176103979e-05
28900.0,8.747923317441049e-05
29000.0,8.747873895126572e-05
29100.0,8.747836946308245e-05
29200.0,8.747798987429716e-05
29300.0,8.747760595388837e-05
29400.0,8.7477221655274e-05
29500.0,8.747683934606016e-05
29600.0,8.747646044766772e-05
29700.0,8.74760858046598e-05
29800.0,8.747571590706314e-05
29900.0,8.747535102638926e-05
30000.0,8.747499129943789e-05
30100.0,8.747463678008187e-05
30200.0,8.747428747130397e-05
30300.0,8.747394334502714e-05
30400.0,8.747360435438741e-05
30500.0,8.74732704413284e-05
30600.0,8.747294154129959e-05
30700.0,8.747261758670562e-05
30800.0,8.747229850650507e-05
30900.0,8.747198423049439e-05
31000.0,8.747167468814044e-05
31100.0,8.747136980917665e-05
31200.0,8.747106952398033e-05
31300.0,8.747077376372071e-05
31400.0,8.747048246044661e-05
31500.0,8.747019554713244e-05
31600.0,8.746917448945836e-05
31700.0,8.746879058197498e-05
31800.0,8.746781066289323e-05
31900.0,8.746673850886945e-05
32000.0,8.746570025225292e-05
32100.0,8.746468690913442e-05
32200.0,8.746369450802491e-05
32300.0,8.746272055642934e-05
32400.0,8.746176343664029e-05
32500.0,8.746082206753235e-05
32600.0,8.745989569984397e-05
32700.0,8.745898379359818e-05
32800.0,8.745808592952654e-05
32900.0,8.745790848029033e-05
33000.0,8.745713875121134e-05
33100.0,8.745695665710967e-05
33200.0,8.745689590439058e-05
33300.0,8.745682167944754e-05
33400.0,8.745673926888685e-05
33500.0,8.745665238516035e-05
33600.0,8.745656328324875e-05
33700.0,8.74564733422276e-05
33800.0,8.745638340582617e-05
33900.0,8.745629398813796e-05
34000.0,8.745620539967173e-05
34100.0,8.745611782507395e-05
34200.0,8.745603137117451e-05
34300.0,8.745594609672285e-05
34400.0,8.74558620307992e-05
34500.0,8.745577918421606e-05
34600.0,8.745569755657835e-05
34700.0,8.745561714068294e-05
34800.0,8.74555379250982e-05
34900.0,8.745545989604828e-05
35000.0,8.745538303831235e-05
35100.0,8.745530733588094e-05
35200.0,8.745523277236216e-05
35300.0,8.745515933122476e-05
35400.0,8.74550869959475e-05
35500.0,8.745427754412608e-05
35600.0,8.745410188478043e-05
35700.0,8.745332722287536e-05
35800.0,8.74524403213259e-05
35900.0,8.745158180391201e-05
36000.0,8.745074593363014e-05
36100.0,8.744992861351467e-05
36200.0,8.744914430389741e-05
36300.0,8.744837677218846e-05
36400.0,8.744762174258287e-05
36500.0,8.74468786556866e-05
36600.0,8.74461471118083e-05
36700.0,8.744542680157402e-05
36800.0,8.74447174674521e-05
36900.0,8.744401889219423e-05
37000.0,8.74433308813148e-05
37100.0,8.744264822370904e-05
37200.0,8.7441975797892e-05
37300.0,8.744131357878934e-05
37400.0,8.744066140742006e-05
37500.0,8.744001912785712e-05
37600.0,8.74393865878588e-05
37700.0,8.743876363848441e-05
37800.0,8.743815013365517e-05
37900.0,8.743754592983622e-05
38000.0,8.743695088583357e-05
38100.0,8.743680552404602e-05
38200.0,8.74365216440961e-05
38300.0,8.743663618312736e-05
38400.0,8.743615663952074e-05
38500.0,8.743626579313715e-05
38600.0,8.743578853294977e-05
38700.0,8.743590114670778e-05
38800.0,8.743613469443798e-05
38900.0,8.743635287078014e-05
39000.0,8.743585341177403e-05
39100.0,8.743595175246001e-05
39200.0,8.743617635655975e-05
39300.0,8.743638885290916e-05
39400.0,8.743588572629651e-05
39500.0,8.74359816457185e-05
39600.0,8.743620460076677e-05
39700.0,8.743641592920985e-05
39800.0,8.743591193499497e-05
39900.0,8.743600717538657e-05
40000.0,8.743622956922215e-05
40100.0,8.743644041220395e-05
40200.0,8.743593598161981e-05
40300.0,8.743603082597413e-05
40400.0,8.74362528312476e-05
40500.0,8.743575669238645e-05
40600.0,8.743585758947467e-05
40700.0,8.743608427069223e-05
40800.0,8.743629856048036e-05
40900.0,8.743579703802645e-05
41000.0,8.743589446020795e-05
41100.0,8.743611882073696e-05
41200.0,8.743633149968601e-05
41300.0,8.74358288065922e-05
41400.0,8.743592533330204e-05
41500.0,8.743614896986427e-05
41600.0,8.743636103438294e-05
41700.0,8.743585779740286e-05
41800.0,8.743521572431419e-05
41900.0,8.743459536164197e-05
42000.0,8.743399607999282e-05
42100.0,8.743341304795744e-05
42200.0,8.743284324728057e-05
42300.0,8.743230179044833e-05
42400.0,8.743177287776835e-05
42500.0,8.743125252008072e-05
42600.0,8.743074035232336e-05
42700.0,8.743023611476577e-05
42800.0,8.742973960239892e-05
42900.0,8.742925064562407e-05
43000.0,8.742876909762423e-05
43100.0,8.742829482637833e-05
43200.0,8.742782770966372e-05
43300.0,8.74273642208515e-05
43400.0,8.742690766785567e-05
43500.0,8.742645803708816e-05
43600.0,8.742601849508028e-05
43700.0,8.742558564980122e-05
43800.0,8.742515615871276e-05
43900.0,8.742473308467465e-05
44000.0,8.742431641913896e-05
44100.0,8.742390606736102e-05
44200.0,8.74235019344065e-05
44300.0,8.74231039262416e-05
44400.0,8.74227119755724e-05
44500.0,8.742232597576097e-05
44600.0,8.742194582437858e-05
44700.0,8.74215714311221e-05
44800.0,8.7421202696631e-05
44900.0,8.742083953970429e-05
45000.0,8.742048188287173e-05
45100.0,8.742012964515382e-05
45200.0,8.741978274520581e-05
45300.0,8.741944110238115e-05
45400.0,8.741910465894572e-05
45500.0,8.741877332339194e-05
45600.0,8.741844700782203e-05
45700.0,8.741812563473974e-05
45800.0,8.741780911885055e-05
45900.0,8.74174973904607e-05
46000.0,8.741719038308456e-05
46100.0,8.741688802721885e-05
46200.0,8.741659025304528e-05
46300.0,8.741629699134641e-05
46400.0,8.741600819257317e-05
46500.0,8.741572377818218e-05
46600.0,8.741544367272808e-05
46700.0,8.741551761906499e-05
46800.0,8.741548582698571e-05
46900.0,8.741568930623328e-05
47000.0,8.741571741923321e-05
47100.0,8.741542558914341e-05
47200.0,8.741585800584815e-05
47300.0,8.74156801194058e-05
47400.0,8.74153927406586e-05
47500.0,8.741582881232035e-05
47600.0,8.741565248306517e-05
47700.0,8.741607272010846e-05
47800.0,8.741588702723646e-05
47900.0,8.74155767407917e-05
48000.0,8.741600563664438e-05
48100.0,8.741582603911297e-05
48200.0,8.741551977863756e-05
48300.0,8.741595144597133e-05
48400.0,8.741577384748349e-05
48500.0,8.741546910334852e-05
48600.0,8.741590198659478e-05
48700.0,8.7415725413895e-05
48800.0,8.741542157161673e-05
48900.0,8.741585527800393e-05
49000.0,8.741567947568923e-05
49100.0,8.741539336924705e-05
49200.0,8.741583021076213e-05
49300.0,8.741565434198545e-05
49400.0,8.741607484968593e-05
49500.0,8.741588930919393e-05
49600.0,8.74155791030251e-05
49700.0,8.741600803443818e-05
49800.0,8.741582844436701e-05
49900.0,8.741552217507343e-05
50000.0,8.741595382341217e-05
50100.0,8.741577619921261e-05
50200.0,8.741547142632253e-05
50300.0,8.741590427883031e-05
50400.0,8.741572767374227e-05
50500.0,8.741542379915833e-05
50600.0,8.741585747318838e-05
50700.0,8.741568163805466e-05
50800.0,8.741539549958053e-05
50900.0,8.741583230928181e-05
51000.0,8.741565640903118e-05
51100.0,8.741607688571887e-05
51200.0,8.741589130777839e-05
51300.0,8.741558105097478e-05
51400.0,8.741600995716426e-05
51500.0,8.741583035231005e-05
51600.0,8.741552403705565e-05
51700.0,8.741595566110841e-05
51800.0,8.741577802317177e-05
51900.0,8.741547320543835e-05
52000.0,8.74159060348179e-05
52100.0,8.74157294171684e-05
52200.0,8.741542549891722e-05
52300.0,8.741585915099189e-05
52400.0,8.741568330195284e-05
52500.0,8.741539712324706e-05
52600.0,8.74150959646626e-05
52700.0,8.741480018683108e-05
52800.0,8.74145132568271e-05
52900.0,8.741423337235226e-05
53000.0,8.741395938295829e-05
53100.0,8.741369055690346e-05
53200.0,8.74134264191971e-05
53300.0,8.741316665345177e-05
53400.0,8.74129110416628e-05
53500.0,8.741265942705228e-05
53600.0,8.741241169108519e-05
53700.0,8.741216773923846e-05
53800.0,8.741192749217975e-05
53900.0,8.741169088030085e-05
54000.0,8.741145784032591e-05
54100.0,8.741122831320396e-05
54200.0,8.741100224280099e-05
54300.0,8.741077957508448e-05
54400.0,8.741056025788966e-05
54500.0,8.741034423954435e-05
54600.0,8.741013147012033e-05
54700.0,8.740992190050777e-05
54800.0,8.74097154823978e-05
54900.0,8.740951216827912e-05
55000.0,8.740931191139996e-05
55100.0,8.740911466573836e-05
55200.0,8.740892038598212e-05
55300.0,8.740872902751158e-05
55400.0,8.740854054638368e-05
55500.0,8.740835489932124e-05
55600.0,8.740817204370067e-05
55700.0,8.740799193754024e-05
55800.0,8.740781453949163e-05
55900.0,8.740763980882883e-05
56000.0,8.740746770543868e-05
56100.0,8.740729818981107e-05
56200.0,8.740713122303127e-05
56300.0,8.740696676677016e-05
56400.0,8.740680478339673e-05
56500.0,8.740664523550046e-05
56600.0,8.74064880865351e-05
56700.0,8.740633330044983e-05
56800.0,8.740618084171257e-05
56900.0,8.740603067532462e-05
57000.0,8.740588276681499e-05
57100.0,8.740573708223075e-05
57200.0,8.740559358812922e-05
57300.0,8.740545225157101e-05
57400.0,8.740531304011299e-05
57500.0,8.740517592179865e-05
57600.0,8.740504086515277e-05
57700.0,8.740490783917413e-05
57800.0,8.740477681332663e-05
57900.0,8.740464775753461e-05
58000.0,8.74045206421738e-05
58100.0,8.74043954380658e-05
58200.0,8.740427211647109e-05
58300.0,8.740415064908228e-05
58400.0,8.740403100808514e-05
58500.0,8.740391316589372e-05
58600.0,8.740379709550298e-05
58700.0,8.740368277028367e-05
58800.0,8.740357016399322e-05
58900.0,8.740345925078489e-05
59000.0,8.740335000520027e-05
59100.0,8.740324240216372e-05
59200.0,8.740313641697731e-05
59300.0,8.740303202531388e-05
59400.0,8.740292920321229e-05
59500.0,8.740282792707186e-05
59600.0,8.740272817364648e-05
59700.0,8.740262992004047e-05
59800.0,8.740253314370173e-05
59900.0,8.740243782241762e-05
60000.0,8.740234393430949e-05
60100.0,8.740225145782749e-05
60200.0,8.740216037174643e-05
60300.0,8.74020706551596e-05
60400.0,8.740198228751165e-05
60500.0,8.740189524845302e-05
60600.0,8.740180951802999e-05
60700.0,8.740172507657269e-05
60800.0,8.740164190470085e-05
60900.0,8.740155998332463e-05
61000.0,8.740147929364102e-05
61100.0,8.740139981713089e-05
61200.0,8.74013215355527e-05
61300.0,8.740124443093952e-05
61400.0,8.740116848559466e-05
61500.0,8.740109368208752e-05
61600.0,8.740102000324967e-05
61700.0,8.740094743217073e-05
61800.0,8.740087595219444e-05
61900.0,8.740080554691525e-05
62000.0,8.740073620017467e-05
62100.0,8.740066789605655e-05
62200.0,8.740060061888461e-05
62300.0,8.740053435321757e-05
62400.0,8.74004690838669e-05
62500.0,8.740040479581596e-05
62600.0,8.740034147432295e-05
62700.0,8.740027910485942e-05
62800.0,8.740021767311092e-05
62900.0,8.74001571649777e-05
63000.0,8.740009756657352e-05
63100.0,8.740003886421969e-05
63200.0,8.739998104444372e-05
63300.0,8.739992409397569e-05
63400.0,8.739986799974511e-05
63500.0,8.73998127488781e-05
63600.0,8.739975832869455e-05
63700.0,8.739970472670467e-05
63800.0,8.739965193060666e-05
63900.0,8.73995999282834e-05
64000.0,8.739954870780068e-05
64100.0,8.7399498257403e-05
64200.0,8.739944856551227e-05
64300.0,8.739939962072351e-05
64400.0,8.739935141181467e-05
64500.0,8.739930392770244e-05
64600.0,8.739925715749629e-05
64700.0,8.73992110904642e-05
64800.0,8.739916571603368e-05
64900.0,8.73991210237918e-05
65000.0,8.739907700348144e-05
65100.0,8.7399033645e-05
65200.0,8.739899093839696e-05
65300.0,8.739894887387145e-05
65400.0,8.739890744176899e-05
65500.0,8.739886663258176e-05
65600.0,8.739882643694388e-05
65700.0,8.73987868456305e-05
65800.0,8.739874784955609e-05
65900.0,8.73987094397708e-05
66000.0,8.739867160745955e-05
66100.0,8.739863434394061e-05
66200.0,8.73985976406617e-05
66300.0,8.739856148920008e-05
66400.0,8.739852588126519e-05
66500.0,8.739849080867371e-05
66600.0,8.739845626338098e-05
66700.0,8.739842223746004e-05
66800.0,8.73983887231021e-05
66900.0,8.739835571261622e-05
67000.0,8.739832319842686e-05
67100.0,8.739829117307161e-05
67200.0,8.739825962920143e-05
67300.0,8.739822855957714e-05
67400.0,8.739819795706825e-05
67500.0,8.739816781465214e-05
67600.0,8.739813812541108e-05
67700.0,8.739810888253178e-05
67800.0,8.739809707468182e-05
67900.0,8.739808812802287e-05
68000.0,8.739807885642792e-05
68100.0,8.739806943110356e-05
68200.0,8.739805996730489e-05
68300.0,8.739805053458326e-05
68400.0,8.73980411749218e-05
68500.0,8.73980319134474e-05
68600.0,8.739802276491237e-05
68700.0,8.739801373766753e-05
68800.0,8.739800483611287e-05
68900.0,8.739799606221347e-05
69000.0,8.73979874164379e-05
69100.0,8.739797889833861e-05
69200.0,8.739797050691144e-05
69300.0,8.739796224081862e-05
69400.0,8.739795409852611e-05
69500.0,8.739794607838949e-05
69600.0,8.739793817870587e-05
69700.0,8.739793039774645e-05
69800.0,8.73979227337769e-05
69900.0,8.73979151850691e-05
70000.0,8.739790774990835e-05
70100.0,8.739790042659871e-05
70200.0,8.739789321346478e-05
70300.0,8.739788610885395e-05
70400.0,8.739787911113604e-05
70500.0,8.739787221870446e-05
70600.0,8.739786542997596e-05
70700.0,8.739785874339114e-05
70800.0,8.739785215741372e-05
70900.0,8.739784567052975e-05
71000.0,8.739783928124904e-05
71100.0,8.73978329881023e-05
71200.0,8.739782678964375e-05
71300.0,8.739782068444858e-05
71400.0,8.739781467111367e-05
71500.0,8.739780874825628e-05
71600.0,8.739780291451561e-05
71700.0,8.739779716855083e-05
71800.0,8.73977915090413e-05
71900.0,8.739778593468554e-05
72000.0,8.739778044420295e-05
72100.0,8.739777503633126e-05
72200.0,8.739776970982777e-05
72300.0,8.739776446346836e-05
72400.0,8.739775929604665e-05
72500.0,8.739775420637487e-05
72600.0,8.739774919328356e-05
72700.0,8.739774425561996e-05
72800.0,8.739773939224981e-05
72900.0,8.739773460205467e-05
73000.0,8.739772988393396e-05
73100.0,8.739772523680315e-05
73200.0,8.739772065959388e-05
73300.0,8.739771615125435e-05
73400.0,8.739771171074816e-05
73500.0,8.739770733705501e-05
73600.0,8.739770302916923e-05
73700.0,8.739769878610085e-05
73800.0,8.739769460687437e-05
73900.0,8.739769049052963e-05
74000.0,8.739768643612015e-05
74100.0,8.739768244271404e-05
74200.0,8.739767850939314e-05
74300.0,8.739767463525419e-05
74400.0,8.739767081940627e-05
74500.0,8.739766706097248e-05
74600.0,8.739766335908875e-05
74700.0,8.739765971290434e-05
74800.0,8.739765612158114e-05
74900.0,8.739765258429368e-05
75000.0,8.73976491002288e-05
75100.0,8.73976456685862e-05
75200.0,8.739764228857643e-05
75300.0,8.739763895942304e-05
75400.0,8.739763568036066e-05
75500.0,8.739763245063589e-05
75600.0,8.739762926950599e-05
75700.0,8.73976261362397e-05
75800.0,8.739762305011744e-05
75900.0,8.739762001042983e-05
76000.0,8.739761701647756e-05
76100.0,8.739761406757303e-05
76200.0,8.739761116303857e-05
76300.0,8.739760830220588e-05
76400.0,8.739760548441802e-05
76500.0,8.739760270902692e-05
76600.0,8.739759997539489e-05
76700.0,8.739759728289379e-05
76800.0,8.739759463090473e-05
76900.0,8.739759201881775e-05
77000.0,8.73975894460326e-05
77100.0,8.739758691195804e-05
77200.0,8.739758441601156e-05
77300.0,8.73975819576196e-05
77400.0,8.739757953621732e-05
77500.0,8.739757715124786e-05
77600.0,8.73975748021629e-05
77700.0,8.73975724884226e-05
77800.0,8.739757020949555e-05
77900.0,8.739756796485739e-05
78000.0,8.739756575399246e-05
78100.0,8.739756357639259e-05
78200.0,8.739756143155731e-05
78300.0,8.739755931899368e-05
78400.0,8.739755723821628e-05
78500.0,8.73975551887465e-05
78600.0,8.739755317011353e-05
78700.0,8.739755118185294e-05
78800.0,8.739754922350831e-05
78900.0,8.739754729462928e-05
79000.0,8.73975453947725e-05
79100.0,8.739754352350123e-05
79200.0,8.73975416803852e-05
79300.0,8.739753986500149e-05
79400.0,8.739753807693215e-05
79500.0,8.739753631576634e-05
79600.0,8.73975345810996e-05
79700.0,8.739753287253289e-05
79800.0,8.739753118967321e-05
79900.0,8.739752953213447e-05
80000.0,8.73975278995352e-05
80100.0,8.739752629150039e-05
80200.0,8.73975247076605e-05
80300.0,8.739752314765125e-05
80400.0,8.739752161111388e-05
80500.0,8.739752009769571e-05
80600.0,8.739751860704868e-05
80700.0,8.739751713883011e-05
80800.0,8.739751569270256e-05
80900.0,8.739751426833415e-05
81000.0,8.739751286539679e-05
81100.0,8.739751148356841e-05
81200.0,8.739751012253101e-05
81300.0,8.739750878197196e-05
81400.0,8.739750746158326e-05
81500.0,8.739750616106149e-05
81600.0,8.739750488010764e-05
81700.0,8.739750361842716e-05
81800.0,8.739750237573023e-05
81900.0,8.739750115173089e-05
82000.0,8.739749994614815e-05
82100.0,8.739749875870482e-05
82200.0,8.739749758912792e-05
82300.0,8.739749643714874e-05
82400.0,8.739749530250217e-05
82500.0,8.739749418492772e-05
82600.0,8.739749308416894e-05
82700.0,8.73974919999721e-05
82800.0,8.739749093208813e-05
82900.0,8.739748988027192e-05
83000.0,8.73974888442814e-05
83100.0,8.739748782387853e-05
83200.0,8.739748681882897e-05
83300.0,8.73974858289016e-05
83400.0,8.739748485386885e-05
83500.0,8.739748389350654e-05
83600.0,8.739748294759397e-05
83700.0,8.739748201591372e-05
83800.0,8.739748109825178e-05
83900.0,8.739748019439719e-05
84000.0,8.73974793041419e-05
84100.0,8.739747842728147e-05
84200.0,8.739747756361451e-05
84300.0,8.739747671294259e-05
84400.0,8.739747587507016e-05
84500.0,8.739747504980431e-05
84600.0,8.739747423695551e-05
84700.0,8.739747343633696e-05
84800.0,8.73974726477649e-05
84900.0,8.739747187105749e-05
85000.0,8.739747110603651e-05
85100.0,8.739747035252623e-05
85200.0,8.739746961035351e-05
85300.0,8.739746887934765e-05
85400.0,8.739746815934067e-05
85500.0,8.73974674501669e-05
85600.0,8.739746675166368e-05
85700.0,8.739746606366999e-05
85800.0,8.739746538602815e-05
85900.0,8.739746471858197e-05
86000.0,8.739746406117855e-05
86100.0,8.739746341366629e-05
86200.0,8.739746277589665e-05
86300.0,8.739746214772333e-05
86400.0,8.73974615290012e-05
86500.0,8.739746091958858e-05
86600.0,8.739746031934539e-05
86700.0,8.739745972813337e-05
86800.0,8.739745914581702e-05
86900.0,8.739745857226208e-05
87000.0,8.739745800733703e-05
87100.0,8.739745745091193e-05
87200.0,8.73974569028589e-05
87300.0,8.73974563630522e-05
87400.0,8.739745583136724e-05
87500.0,8.739745530768233e-05
87600.0,8.739745479187684e-05
87700.0,8.739745428383198e-05
87800.0,8.739745378343161e-05
87900.0,8.73974532905602e-05
88000.0,8.739745280510442e-05
88100.0,8.739745232695292e-05
88200.0,8.739745185599574e-05
88300.0,8.73974513921249e-05
88400.0,8.739745093523345e-05
88500.0,8.739745048521657e-05
88600.0,8.739745004197036e-05
88700.0,8.739744960539372e-05
88800.0,8.739744917538562e-05
88900.0,8.739744875184757e-05
89000.0,8.739744833468207e-05
89100.0,8.739744792379318e-05
89200.0,8.739744751908676e-05
89300.0,8.739744712046988e-05
89400.0,8.739744672785038e-05
89500.0,8.739744634113815e-05
89600.0,8.739744596024463e-05
89700.0,8.739744558508236e-05
89800.0,8.739744521556471e-05
89900.0,8.739744485160677e-05
90000.0,8.739744449312504e-05
90100.0,8.739744414003686e-05
90200.0,8.739744379226168e-05
90300.0,8.739744344971882e-05
90400.0,8.739744311232982e-05
90500.0,8.739744278001748e-05
90600.0,8.739744245270501e-05
90700.0,8.739744213031747e-05
90800.0,8.73974418127805e-05
90900.0,8.739744150002136e-05
91000.0,8.739744119196808e-05
91100.0,8.739744088854983e-05
91200.0,8.739744058969693e-05
91300.0,8.739744029534064e-05
91400.0,8.739744000541302e-05
91500.0,8.739743971984793e-05
91600.0,8.739743943857913e-05
91700.0,8.739743916154284e-05
91800.0,8.73974388886747e-05
91900.0,8.739743861991196e-05
92000.0,8.73974383551933e-05
92100.0,8.739743809445744e-05
92200.0,8.739743783764505e-05
92300.0,8.739743758469635e-05
92400.0,8.739743733555356e-05
92500.0,8.739743709015956e-05
92600.0,8.739743684845771e-05
92700.0,8.73974366103925e-05
92800.0,8.73974363759093e-05
92900.0,8.739743614495426e-05
93000.0,8.739743591747393e-05
93100.0,8.739743569341649e-05
93200.0,8.739743547273019e-05
93300.0,8.73974352553644e-05
93400.0,8.739743504126904e-05
93500.0,8.739743483039514e-05
93600.0,8.739743462269412e-05
93700.0,8.73974344181182e-05
93800.0,8.739743421662036e-05
93900.0,8.739743401815397e-05
94000.0,8.739743382267393e-05
94100.0,8.739743363013518e-05
94200.0,8.739743344049333e-05
94300.0,8.73974332537051e-05
94400.0,8.739743306972716e-05
94500.0,8.739743288851758e-05
94600.0,8.739743271003431e-05
94700.0,8.739743253423658e-05
94800.0,8.739743236108402e-05
94900.0,8.739743219053658e-05
95000.0,8.739743202255528e-05
95100.0,8.739743185710142e-05
95200.0,8.739743169413717e-05
95300.0,8.739743153362453e-05
95400.0,8.739743137552745e-05
95500.0,8.739743121980886e-05
95600.0,8.739743106643312e-05
95700.0,8.739743091536518e-05
95800.0,8.739743076657022e-05
95900.0,8.739743062001426e-05
96000.0,8.739743047566327e-05
96100.0,8.739743033348426e-05
96200.0,8.739743019344442e-05
96300.0,8.739743005551169e-05
96400.0,8.739742991965431e-05
96500.0,8.739742978584075e-05
96600.0,8.739742965404096e-05
96700.0,8.739742952422442e-05
96800.0,8.739742939636076e-05
96900.0,8.73974292704209e-05
97000.0,8.739742914637613e-05
97100.0,8.739742902419764e-05
97200.0,8.739742890385757e-05
97300.0,8.739742878532841e-05
97400.0,8.739742866858243e-05
97500.0,8.739742855359303e-05
97600.0,8.739742844033371e-05
97700.0,8.739742832877843e-05
97800.0,8.739742821890161e-05
97900.0,8.73974281106781e-05
98000.0,8.739742800408297e-05
98100.0,8.73974278990916e-05
98200.0,8.739742779568007e-05
98300.0,8.739742769382437e-05
98400.0,8.739742759350107e-05
98500.0,8.739742749468736e-05
98600.0,8.739742739736066e-05
98700.0,8.739742730149801e-05
98800.0,8.739742720707799e-05
98900.0,8.739742711407855e-05
99000.0,8.73974270224785e-05
99100.0,8.739742693225671e-05
99200.0,8.739742684339214e-05
99300.0,8.739742675586486e-05
99400.0,8.739742666965454e-05
99500.0,8.739742658474128e-05
99600.0,8.739742650110558e-05
99700.0,8.739742641872831e-05
99800.0,8.739742633759048e-05
99900.0,8.73974262576735e-05
100000.0,8.739742617895911e-05
100100.0,8.73974261014291e-05
100200.0,8.739742602506529e-05
100300.0,8.739742594985073e-05
100400.0,8.73974258757677e-05
100500.0,8.739742580279925e-05
100600.0,8.739742573092851e-05
100700.0,8.739742566013955e-05
100800.0,8.739742559041561e-05
100900.0,8.739742552174069e-05
101000.0,8.739742545409917e-05
101100.0,8.739742538747522e-05
101200.0,8.73974253218538e-05
101300.0,8.739742525721981e-05
101400.0,8.739742519355809e-05
101500.0,8.739742513085449e-05
101600.0,8.739742506909421e-05
101700.0,8.739742500826312e-05
101800.0,8.739742494834763e-05
101900.0,8.739742488933342e-05
102000.0,8.739742483120701e-05
102100.0,8.739742477395533e-05
102200.0,8.739742471756487e-05
102300.0,8.73974246620229e-05
102400.0,8.739742460731698e-05
102500.0,8.739742455343393e-05
102600.0,8.739742450036139e-05
102700.0,8.739742444808752e-05
102800.0,8.739742439660013e-05
102900.0,8.739742434588753e-05
103000.0,8.739742429593795e-05
103100.0,8.739742424674015e-05
103200.0,8.739742419828228e-05
103300.0,8.739742415055378e-05
103400.0,8.739742410354325e-05
103500.0,8.739742405724016e-05
103600.0,8.739742401163357e-05
103700.0,8.73974239667135e-05
103800.0,8.739742392246903e-05
103900.0,8.739742387889022e-05
104000.0,8.739742383596703e-05
104100.0,8.739742379369011e-05
104200.0,8.73974237520492e-05
104300.0,8.739742371103492e-05
104400.0,8.739742367063745e-05
104500.0,8.739742363084787e-05
104600.0,8.739742359165664e-05
104700.0,8.739742355305513e-05
104800.0,8.739742351503457e-05
104900.0,8.739742347758643e-05
105000.0,8.739742344070164e-05
105100.0,8.739742340437165e-05
105200.0,8.739742336858822e-05
105300.0,8.739742333334332e-05
105400.0,8.739742329862887e-05
105500.0,8.739742326443669e-05
105600.0,8.739742323075863e-05
105700.0,8.739742319758753e-05
105800.0,8.739742316491538e-05
105900.0,8.739742313273507e-05
106000.0,8.739742310103918e-05
106100.0,8.73974230698199e-05
106200.0,8.739742303907043e-05
106300.0,8.739742300878343e-05
106400.0,8.739742297895216e-05
106500.0,8.73974229495698e-05
106600.0,8.739742292062965e-05
106700.0,8.739742289212455e-05
106800.0,8.739742286404855e-05
106900.0,8.739742283639508e-05
107000.0,8.739742280915782e-05
107100.0,8.739742278232997e-05
107200.0,8.739742275590592e-05
107300.0,8.739742272987955e-05
107400.0,8.739742270424487e-05
107500.0,8.739742267899593e-05
