M.D_b.zsat Time [a],M.D_b.zsat zsat [mol/kg]
870900.0,3755
871000.0,3755
871100.0,3755
871200.0,3755
871300.0,3755
871400.0,3755
871500.0,3755
871600.0,3755
871700.0,3755
871800.0,3755
871900.0,3755
872000.0,3755
872100.0,3755
872200.0,3755
872300.0,3755
872400.0,3755
872500.0,3755
872600.0,3755
872700.0,3755
872800.0,3755
872900.0,3755
873000.0,3755
873100.0,3755
873200.0,3755
873300.0,3755
873400.0,3755
873500.0,3755
873600.0,3755
873700.0,3755
873800.0,3755
873900.0,3755
874000.0,3755
874100.0,3755
874200.0,3755
874300.0,3755
874400.0,3755
874500.0,3755
874600.0,3755
874700.0,3755
874800.0,3755
874900.0,3755
875000.0,3755
875100.0,3755
875200.0,3755
875300.0,3755
875400.0,3755
875500.0,3755
875600.0,3755
875700.0,3755
875800.0,3755
875900.0,3755
876000.0,3755
876100.0,3755
876200.0,3755
876300.0,3755
876400.0,3755
876500.0,3755
876600.0,3755
876700.0,3755
876800.0,3755
876900.0,3755
877000.0,3755
877100.0,3755
877200.0,3755
877300.0,3755
877400.0,3755
877500.0,3755
877600.0,3755
877700.0,3755
877800.0,3755
877900.0,3755
878000.0,3755
878100.0,3755
878200.0,3755
878300.0,3755
878400.0,3755
878500.0,3755
878600.0,3755
878700.0,3755
878800.0,3755
878900.0,3755
879000.0,3755
879100.0,3755
879200.0,3755
879300.0,3755
879400.0,3755
879500.0,3755
879600.0,3755
879700.0,3755
879800.0,3755
879900.0,3755
880000.0,3755
880100.0,3755
880200.0,3755
880300.0,3755
880400.0,3755
880500.0,3755
880600.0,3755
880700.0,3755
880800.0,3755
880900.0,3755
881000.0,3755
881100.0,3755
881200.0,3755
881300.0,3755
881400.0,3755
881500.0,3755
881600.0,3755
881700.0,3755
881800.0,3755
881900.0,3755
882000.0,3755
882100.0,3755
882200.0,3755
882300.0,3755
882400.0,3755
882500.0,3755
882600.0,3755
882700.0,3755
882800.0,3755
882900.0,3755
883000.0,3755
883100.0,3755
883200.0,3755
883300.0,3755
883400.0,3755
883500.0,3755
883600.0,3755
883700.0,3755
883800.0,3755
883900.0,3755
884000.0,3755
884100.0,3755
884200.0,3755
884300.0,3755
884400.0,3755
884500.0,3755
884600.0,3755
884700.0,3755
884800.0,3755
884900.0,3755
885000.0,3755
885100.0,3755
885200.0,3755
885300.0,3755
885400.0,3755
885500.0,3755
885600.0,3755
885700.0,3755
885800.0,3755
885900.0,3755
886000.0,3755
886100.0,3755
886200.0,3755
886300.0,3755
886400.0,3755
886500.0,3755
886600.0,3755
886700.0,3755
886800.0,3755
886900.0,3755
887000.0,3755
887100.0,3755
887200.0,3755
887300.0,3755
887400.0,3755
887500.0,3755
887600.0,3755
887700.0,3755
887800.0,3755
887900.0,3755
888000.0,3755
888100.0,3755
888200.0,3755
888300.0,3755
888400.0,3755
888500.0,3755
888600.0,3755
888700.0,3755
888800.0,3755
888900.0,3755
889000.0,3755
889100.0,3755
889200.0,3755
889300.0,3755
889400.0,3755
889500.0,3755
889600.0,3755
889700.0,3755
889800.0,3755
889900.0,3755
890000.0,3755
890100.0,3755
890200.0,3755
890300.0,3755
890400.0,3755
890500.0,3755
890600.0,3755
890700.0,3755
890800.0,3755
890900.0,3755
891000.0,3755
891100.0,3755
891200.0,3755
891300.0,3755
891400.0,3755
891500.0,3755
891600.0,3755
891700.0,3755
891800.0,3755
891900.0,3755
892000.0,3755
892100.0,3755
892200.0,3755
892300.0,3755
892400.0,3755
892500.0,3755
892600.0,3755
892700.0,3755
892800.0,3755
892900.0,3755
893000.0,3755
893100.0,3755
893200.0,3755
893300.0,3755
893400.0,3755
893500.0,3755
893600.0,3755
893700.0,3755
893800.0,3755
893900.0,3755
894000.0,3755
894100.0,3755
894200.0,3755
894300.0,3755
894400.0,3755
894500.0,3755
894600.0,3755
894700.0,3755
894800.0,3755
894900.0,3755
895000.0,3755
895100.0,3755
895200.0,3755
895300.0,3755
895400.0,3755
895500.0,3755
895600.0,3755
895700.0,3755
895800.0,3755
895900.0,3755
896000.0,3755
896100.0,3755
896200.0,3755
896300.0,3755
896400.0,3755
896500.0,3755
896600.0,3755
896700.0,3755
896800.0,3755
896900.0,3755
897000.0,3755
897100.0,3755
897200.0,3755
897300.0,3755
897400.0,3755
897500.0,3755
897600.0,3755
897700.0,3755
897800.0,3755
897900.0,3755
898000.0,3755
898100.0,3755
898200.0,3755
898300.0,3755
898400.0,3755
898500.0,3755
898600.0,3755
898700.0,3755
898800.0,3755
898900.0,3755
899000.0,3755
899100.0,3755
899200.0,3755
899300.0,3755
899400.0,3755
899500.0,3755
899600.0,3755
899700.0,3755
899800.0,3755
899900.0,3755
900000.0,3755
900100.0,3755
900200.0,3755
900300.0,3755
900400.0,3755
900500.0,3755
900600.0,3755
900700.0,3755
900800.0,3755
900900.0,3755
901000.0,3755
901100.0,3755
901200.0,3755
901300.0,3755
901400.0,3755
901500.0,3755
901600.0,3755
901700.0,3755
901800.0,3755
901900.0,3755
902000.0,3755
902100.0,3755
902200.0,3755
902300.0,3755
902400.0,3755
902500.0,3755
902600.0,3755
902700.0,3755
902800.0,3755
902900.0,3755
903000.0,3755
903100.0,3755
903200.0,3755
903300.0,3755
903400.0,3755
903500.0,3755
903600.0,3755
903700.0,3755
903800.0,3755
903900.0,3755
904000.0,3755
904100.0,3755
904200.0,3755
904300.0,3755
904400.0,3755
904500.0,3755
904600.0,3755
904700.0,3755
904800.0,3755
904900.0,3755
905000.0,3755
905100.0,3755
905200.0,3755
905300.0,3755
905400.0,3755
905500.0,3755
905600.0,3755
905700.0,3755
905800.0,3755
905900.0,3755
906000.0,3755
906100.0,3755
906200.0,3755
906300.0,3755
906400.0,3755
906500.0,3755
906600.0,3755
906700.0,3755
906800.0,3755
906900.0,3755
907000.0,3755
907100.0,3755
907200.0,3755
907300.0,3755
907400.0,3755
907500.0,3755
907600.0,3755
907700.0,3755
907800.0,3755
907900.0,3755
908000.0,3755
908100.0,3755
908200.0,3755
908300.0,3755
908400.0,3755
908500.0,3755
908600.0,3755
908700.0,3755
908800.0,3755
908900.0,3755
909000.0,3755
909100.0,3755
909200.0,3755
909300.0,3755
909400.0,3755
909500.0,3755
909600.0,3755
909700.0,3755
909800.0,3755
909900.0,3755
910000.0,3755
910100.0,3755
910200.0,3755
910300.0,3755
910400.0,3755
910500.0,3755
910600.0,3755
910700.0,3755
910800.0,3755
910900.0,3755
911000.0,3755
911100.0,3755
911200.0,3755
911300.0,3755
911400.0,3755
911500.0,3755
911600.0,3755
911700.0,3755
911800.0,3755
911900.0,3755
912000.0,3755
912100.0,3755
912200.0,3755
912300.0,3755
912400.0,3755
912500.0,3755
912600.0,3755
912700.0,3755
912800.0,3755
912900.0,3755
913000.0,3755
913100.0,3755
913200.0,3755
913300.0,3755
913400.0,3755
913500.0,3755
913600.0,3755
913700.0,3755
913800.0,3755
913900.0,3755
914000.0,3755
914100.0,3755
914200.0,3755
914300.0,3755
914400.0,3755
914500.0,3755
914600.0,3755
914700.0,3755
914800.0,3755
914900.0,3755
915000.0,3755
915100.0,3755
915200.0,3755
915300.0,3755
915400.0,3755
915500.0,3755
915600.0,3755
915700.0,3755
915800.0,3755
915900.0,3755
916000.0,3755
916100.0,3755
916200.0,3755
916300.0,3755
916400.0,3755
916500.0,3755
916600.0,3755
916700.0,3755
916800.0,3755
916900.0,3755
917000.0,3755
917100.0,3755
917200.0,3755
917300.0,3755
917400.0,3755
917500.0,3755
917600.0,3755
917700.0,3755
917800.0,3755
917900.0,3755
918000.0,3755
918100.0,3755
918200.0,3755
918300.0,3755
918400.0,3755
918500.0,3755
918600.0,3755
918700.0,3755
918800.0,3755
918900.0,3755
919000.0,3755
919100.0,3755
919200.0,3755
919300.0,3755
919400.0,3755
919500.0,3755
919600.0,3755
919700.0,3755
919800.0,3755
919900.0,3755
920000.0,3755
920100.0,3755
920200.0,3755
920300.0,3755
920400.0,3755
920500.0,3755
920600.0,3755
920700.0,3755
920800.0,3755
920900.0,3755
921000.0,3755
921100.0,3755
921200.0,3755
921300.0,3755
921400.0,3755
921500.0,3755
921600.0,3755
921700.0,3755
921800.0,3755
921900.0,3755
922000.0,3755
922100.0,3755
922200.0,3755
922300.0,3755
922400.0,3755
922500.0,3755
922600.0,3755
922700.0,3755
922800.0,3755
922900.0,3755
923000.0,3755
923100.0,3755
923200.0,3755
923300.0,3755
923400.0,3755
923500.0,3755
923600.0,3755
923700.0,3755
923800.0,3755
923900.0,3755
924000.0,3755
924100.0,3755
924200.0,3755
924300.0,3755
924400.0,3755
924500.0,3755
924600.0,3755
924700.0,3755
924800.0,3755
924900.0,3755
925000.0,3755
925100.0,3755
925200.0,3755
925300.0,3755
925400.0,3755
925500.0,3755
925600.0,3755
925700.0,3755
925800.0,3755
925900.0,3755
926000.0,3755
926100.0,3755
926200.0,3755
926300.0,3755
926400.0,3755
926500.0,3755
926600.0,3755
926700.0,3755
926800.0,3755
926900.0,3755
927000.0,3755
927100.0,3755
927200.0,3755
927300.0,3755
927400.0,3755
927500.0,3755
927600.0,3755
927700.0,3755
927800.0,3755
927900.0,3755
928000.0,3755
928100.0,3755
928200.0,3755
928300.0,3755
928400.0,3755
928500.0,3755
928600.0,3755
928700.0,3755
928800.0,3755
928900.0,3755
929000.0,3755
929100.0,3755
929200.0,3755
929300.0,3755
929400.0,3755
929500.0,3755
929600.0,3755
929700.0,3755
929800.0,3755
929900.0,3755
930000.0,3755
930100.0,3755
930200.0,3755
930300.0,3755
930400.0,3755
930500.0,3755
930600.0,3755
930700.0,3755
930800.0,3755
930900.0,3755
931000.0,3755
931100.0,3755
931200.0,3755
931300.0,3755
931400.0,3755
931500.0,3755
931600.0,3755
931700.0,3755
931800.0,3755
931900.0,3755
932000.0,3755
932100.0,3755
932200.0,3755
932300.0,3755
932400.0,3755
932500.0,3755
932600.0,3755
932700.0,3755
932800.0,3755
932900.0,3755
933000.0,3755
933100.0,3755
933200.0,3755
933300.0,3755
933400.0,3755
933500.0,3755
933600.0,3755
933700.0,3755
933800.0,3755
933900.0,3755
934000.0,3755
934100.0,3755
934200.0,3755
934300.0,3755
934400.0,3755
934500.0,3755
934600.0,3755
934700.0,3755
934800.0,3755
934900.0,3755
935000.0,3755
935100.0,3755
935200.0,3755
935300.0,3755
935400.0,3755
935500.0,3755
935600.0,3755
935700.0,3755
935800.0,3755
935900.0,3755
936000.0,3755
936100.0,3755
936200.0,3755
936300.0,3755
936400.0,3755
936500.0,3755
936600.0,3755
936700.0,3755
936800.0,3755
936900.0,3755
937000.0,3755
937100.0,3755
937200.0,3755
937300.0,3755
937400.0,3755
937500.0,3755
937600.0,3755
937700.0,3755
937800.0,3755
937900.0,3755
938000.0,3755
938100.0,3755
938200.0,3755
938300.0,3755
938400.0,3755
938500.0,3755
938600.0,3755
938700.0,3755
938800.0,3755
938900.0,3755
939000.0,3755
939100.0,3755
939200.0,3755
939300.0,3755
939400.0,3755
939500.0,3755
939600.0,3755
939700.0,3755
939800.0,3755
939900.0,3755
940000.0,3755
940100.0,3755
940200.0,3755
940300.0,3755
940400.0,3755
940500.0,3755
940600.0,3755
940700.0,3755
940800.0,3755
940900.0,3755
941000.0,3755
941100.0,3755
941200.0,3755
941300.0,3755
941400.0,3755
941500.0,3755
941600.0,3755
941700.0,3755
941800.0,3755
941900.0,3755
942000.0,3755
942100.0,3755
942200.0,3755
942300.0,3755
942400.0,3755
942500.0,3755
942600.0,3755
942700.0,3755
942800.0,3755
942900.0,3755
943000.0,3755
943100.0,3755
943200.0,3755
943300.0,3755
943400.0,3755
943500.0,3755
943600.0,3755
943700.0,3755
943800.0,3755
943900.0,3755
944000.0,3755
944100.0,3755
944200.0,3755
944300.0,3755
944400.0,3755
944500.0,3755
944600.0,3755
944700.0,3755
944800.0,3755
944900.0,3755
945000.0,3755
945100.0,3755
945200.0,3755
945300.0,3755
945400.0,3755
945500.0,3755
945600.0,3755
945700.0,3755
945800.0,3755
945900.0,3755
946000.0,3755
946100.0,3755
946200.0,3755
946300.0,3755
946400.0,3755
946500.0,3755
946600.0,3755
946700.0,3755
946800.0,3755
946900.0,3755
947000.0,3755
947100.0,3755
947200.0,3755
947300.0,3755
947400.0,3755
947500.0,3755
947600.0,3755
947700.0,3755
947800.0,3755
947900.0,3755
948000.0,3755
948100.0,3755
948200.0,3755
948300.0,3755
948400.0,3755
948500.0,3755
948600.0,3755
948700.0,3755
948800.0,3755
948900.0,3755
949000.0,3755
949100.0,3755
949200.0,3755
949300.0,3755
949400.0,3755
949500.0,3755
949600.0,3755
949700.0,3755
949800.0,3755
949900.0,3755
950000.0,3755
950100.0,3755
950200.0,3755
950300.0,3755
950400.0,3755
950500.0,3755
950600.0,3755
950700.0,3755
950800.0,3755
950900.0,3755
951000.0,3755
951100.0,3755
951200.0,3755
951300.0,3755
951400.0,3755
951500.0,3755
951600.0,3755
951700.0,3755
951800.0,3755
951900.0,3755
952000.0,3755
952100.0,3755
952200.0,3755
952300.0,3755
952400.0,3755
952500.0,3755
952600.0,3755
952700.0,3755
952800.0,3755
952900.0,3755
953000.0,3755
953100.0,3755
953200.0,3755
953300.0,3755
953400.0,3755
953500.0,3755
953600.0,3755
953700.0,3755
953800.0,3755
953900.0,3755
954000.0,3755
954100.0,3755
954200.0,3755
954300.0,3755
954400.0,3755
954500.0,3755
954600.0,3755
954700.0,3755
954800.0,3755
954900.0,3755
955000.0,3755
955100.0,3755
955200.0,3755
955300.0,3755
955400.0,3755
955500.0,3755
955600.0,3755
955700.0,3755
955800.0,3755
955900.0,3755
956000.0,3755
956100.0,3755
956200.0,3755
956300.0,3755
956400.0,3755
956500.0,3755
956600.0,3755
956700.0,3755
956800.0,3755
956900.0,3755
957000.0,3755
957100.0,3755
957200.0,3755
957300.0,3755
957400.0,3755
957500.0,3755
957600.0,3755
957700.0,3755
957800.0,3755
957900.0,3755
958000.0,3755
958100.0,3755
958200.0,3755
958300.0,3755
958400.0,3755
958500.0,3755
958600.0,3755
958700.0,3755
958800.0,3755
958900.0,3755
959000.0,3755
959100.0,3755
959200.0,3755
959300.0,3755
959400.0,3755
959500.0,3755
959600.0,3755
959700.0,3755
959800.0,3755
959900.0,3755
960000.0,3755
960100.0,3755
960200.0,3755
960300.0,3755
960400.0,3755
960500.0,3755
960600.0,3755
960700.0,3755
960800.0,3755
960900.0,3755
961000.0,3755
961100.0,3755
961200.0,3755
961300.0,3755
961400.0,3755
961500.0,3755
961600.0,3755
961700.0,3755
961800.0,3755
961900.0,3755
962000.0,3755
962100.0,3755
962200.0,3755
962300.0,3755
962400.0,3755
962500.0,3755
962600.0,3755
962700.0,3755
962800.0,3755
962900.0,3755
963000.0,3755
963100.0,3755
963200.0,3755
963300.0,3755
963400.0,3755
963500.0,3755
963600.0,3755
963700.0,3755
963800.0,3755
963900.0,3755
964000.0,3755
964100.0,3755
964200.0,3755
964300.0,3755
964400.0,3755
964500.0,3755
964600.0,3755
964700.0,3755
964800.0,3755
964900.0,3755
965000.0,3755
965100.0,3755
965200.0,3755
965300.0,3755
965400.0,3755
965500.0,3755
965600.0,3755
965700.0,3755
965800.0,3755
965900.0,3755
966000.0,3755
966100.0,3755
966200.0,3755
966300.0,3755
966400.0,3755
966500.0,3755
966600.0,3755
966700.0,3755
966800.0,3755
966900.0,3755
967000.0,3755
967100.0,3755
967200.0,3755
967300.0,3755
967400.0,3755
967500.0,3755
967600.0,3755
967700.0,3755
967800.0,3755
967900.0,3755
968000.0,3755
968100.0,3755
968200.0,3755
968300.0,3755
968400.0,3755
968500.0,3755
968600.0,3755
968700.0,3755
968800.0,3755
968900.0,3755
969000.0,3755
969100.0,3755
969200.0,3755
969300.0,3755
969400.0,3755
969500.0,3755
969600.0,3755
969700.0,3755
969800.0,3755
969900.0,3755
970000.0,3755
970100.0,3755
970200.0,3755
970300.0,3755
970400.0,3755
970500.0,3755
970600.0,3755
970700.0,3755
970800.0,3755
970900.0,3755
971000.0,3755
971100.0,3755
971200.0,3755
971300.0,3755
971400.0,3755
971500.0,3755
971600.0,3755
971700.0,3755
971800.0,3755
971900.0,3755
972000.0,3755
972100.0,3755
972200.0,3755
972300.0,3755
972400.0,3755
972500.0,3755
972600.0,3755
972700.0,3755
972800.0,3755
972900.0,3755
973000.0,3755
973100.0,3755
973200.0,3755
973300.0,3755
973400.0,3755
973500.0,3755
973600.0,3755
973700.0,3755
973800.0,3755
973900.0,3755
974000.0,3755
974100.0,3755
974200.0,3755
974300.0,3755
974400.0,3755
974500.0,3755
974600.0,3755
974700.0,3755
974800.0,3755
974900.0,3755
975000.0,3755
975100.0,3755
975200.0,3755
975300.0,3755
975400.0,3755
975500.0,3755
975600.0,3755
975700.0,3755
975800.0,3755
975900.0,3755
976000.0,3755
976100.0,3755
976200.0,3755
976300.0,3755
976400.0,3755
976500.0,3755
976600.0,3755
976700.0,3755
976800.0,3755
976900.0,3755
977000.0,3755
977100.0,3755
977200.0,3755
977300.0,3755
977400.0,3755
977500.0,3755
977600.0,3755
977700.0,3755
977800.0,3755
977900.0,3755
978000.0,3755
978100.0,3755
978200.0,3755
978300.0,3755
978400.0,3755
978500.0,3755
978600.0,3755
978700.0,3755
978800.0,3755
978900.0,3755
979000.0,3755
979100.0,3755
979200.0,3755
979300.0,3755
979400.0,3755
979500.0,3755
979600.0,3755
979700.0,3755
979800.0,3755
979900.0,3755
980000.0,3755
980100.0,3755
980200.0,3755
980300.0,3755
980400.0,3755
980500.0,3755
980600.0,3755
980700.0,3755
980800.0,3755
980900.0,3755
981000.0,3755
981100.0,3755
981200.0,3755
981300.0,3755
981400.0,3755
981500.0,3755
981600.0,3755
981700.0,3755
981800.0,3755
981900.0,3755
982000.0,3755
982100.0,3755
982200.0,3755
982300.0,3755
982400.0,3755
982500.0,3755
982600.0,3755
982700.0,3755
982800.0,3755
982900.0,3755
983000.0,3755
983100.0,3755
983200.0,3755
983300.0,3755
983400.0,3755
983500.0,3755
983600.0,3755
983700.0,3755
983800.0,3755
983900.0,3755
984000.0,3755
984100.0,3755
984200.0,3755
984300.0,3755
984400.0,3755
984500.0,3755
984600.0,3755
984700.0,3755
984800.0,3755
984900.0,3755
985000.0,3755
985100.0,3755
985200.0,3755
985300.0,3755
985400.0,3755
985500.0,3755
985600.0,3755
985700.0,3755
985800.0,3755
985900.0,3755
986000.0,3755
986100.0,3755
986200.0,3755
986300.0,3755
986400.0,3755
986500.0,3755
986600.0,3755
986700.0,3755
986800.0,3755
986900.0,3755
987000.0,3755
987100.0,3755
987200.0,3755
987300.0,3755
987400.0,3755
987500.0,3755
987600.0,3755
987700.0,3755
987800.0,3755
987900.0,3755
988000.0,3755
988100.0,3755
988200.0,3755
988300.0,3755
988400.0,3755
988500.0,3755
988600.0,3755
988700.0,3755
988800.0,3755
988900.0,3755
989000.0,3755
989100.0,3755
989200.0,3755
989300.0,3755
989400.0,3755
989500.0,3755
989600.0,3755
989700.0,3755
989800.0,3755
989900.0,3755
990000.0,3755
990100.0,3755
990200.0,3755
990300.0,3755
990400.0,3755
990500.0,3755
990600.0,3755
990700.0,3755
990800.0,3755
990900.0,3755
991000.0,3755
991100.0,3755
991200.0,3755
991300.0,3755
991400.0,3755
991500.0,3755
991600.0,3755
991700.0,3755
991800.0,3755
991900.0,3755
992000.0,3755
992100.0,3755
992200.0,3755
992300.0,3755
992400.0,3755
992500.0,3755
992600.0,3755
992700.0,3755
992800.0,3755
992900.0,3755
993000.0,3755
993100.0,3755
993200.0,3755
993300.0,3755
993400.0,3755
993500.0,3755
993600.0,3755
993700.0,3755
993800.0,3755
993900.0,3755
994000.0,3755
994100.0,3755
994200.0,3755
994300.0,3755
994400.0,3755
994500.0,3755
994600.0,3755
994700.0,3755
994800.0,3755
994900.0,3755
995000.0,3755
995100.0,3755
995200.0,3755
995300.0,3755
995400.0,3755
995500.0,3755
995600.0,3755
995700.0,3755
995800.0,3755
995900.0,3755
996000.0,3755
996100.0,3755
996200.0,3755
996300.0,3755
996400.0,3755
996500.0,3755
996600.0,3755
996700.0,3755
996800.0,3755
996900.0,3755
997000.0,3755
997100.0,3755
997200.0,3755
997300.0,3755
997400.0,3755
997500.0,3755
997600.0,3755
997700.0,3755
997800.0,3755
997900.0,3755
998000.0,3755
998100.0,3755
998200.0,3755
998300.0,3755
998400.0,3755
998500.0,3755
998600.0,3755
998700.0,3755
998800.0,3755
998900.0,3755
999000.0,3755
999100.0,3755
999200.0,3755
999300.0,3755
999400.0,3755
999500.0,3755
999600.0,3755
999700.0,3755
999800.0,3755
999900.0,3755
1000000.0,3755
