M.H_b.CO2aq Time [a],M.H_b.CO2aq CO2aq [mol/kg]
83600.0,1.573302023669748e-05
83700.0,1.5733020225079864e-05
83800.0,1.5733020213643476e-05
83900.0,1.5733020202385446e-05
84000.0,1.5733020191303033e-05
84100.0,1.573302018039349e-05
84200.0,1.5733020169654074e-05
84300.0,1.573302015908221e-05
84400.0,1.573302014867523e-05
84500.0,1.573302013843057e-05
84600.0,1.573302012834572e-05
84700.0,1.5733020118418165e-05
84800.0,1.5733020108645455e-05
84900.0,1.573302009902521e-05
85000.0,1.5733020089555003e-05
85100.0,1.5733020080232527e-05
85200.0,1.5733020071055478e-05
85300.0,1.5733020062021573e-05
85400.0,1.5733020053128568e-05
85500.0,1.5733020044374285e-05
85600.0,1.5733020035756562e-05
85700.0,1.573302002727325e-05
85800.0,1.573302001892227e-05
85900.0,1.5733020010701544e-05
86000.0,1.5733020002609036e-05
86100.0,1.573301999464277e-05
86200.0,1.573301998680074e-05
86300.0,1.573301997908104e-05
86400.0,1.5733019971481754e-05
86500.0,1.573301996400101e-05
86600.0,1.5733019956636953e-05
86700.0,1.5733019949387753e-05
86800.0,1.5733019942251633e-05
86900.0,1.573301993522681e-05
87000.0,1.573301992831158e-05
87100.0,1.573301992150421e-05
87200.0,1.573301991480301e-05
87300.0,1.5733019908206356e-05
87400.0,1.5733019901712616e-05
87500.0,1.5733019895320166e-05
87600.0,1.5733019889027413e-05
87700.0,1.5733019882832804e-05
87800.0,1.5733019876734827e-05
87900.0,1.5733019870731962e-05
88000.0,1.573301986482275e-05
88100.0,1.5733019859005675e-05
88200.0,1.5733019853279343e-05
88300.0,1.5733019847642335e-05
88400.0,1.573301984209326e-05
88500.0,1.573301983663074e-05
88600.0,1.5733019831253396e-05
88700.0,1.5733019825959945e-05
88800.0,1.5733019820749097e-05
88900.0,1.5733019815619486e-05
89000.0,1.5733019810569892e-05
89100.0,1.5733019805599062e-05
89200.0,1.573301980070578e-05
89300.0,1.5733019795888815e-05
89400.0,1.5733019791147e-05
89500.0,1.5733019786479133e-05
89600.0,1.5733019781884067e-05
89700.0,1.5733019777360688e-05
89800.0,1.573301977290788e-05
89900.0,1.5733019768524518e-05
90000.0,1.573301976420954e-05
90100.0,1.5733019759961855e-05
90200.0,1.5733019755780447e-05
90300.0,1.5733019751664226e-05
90400.0,1.5733019747612216e-05
90500.0,1.573301974362343e-05
90600.0,1.5733019739696846e-05
90700.0,1.573301973583149e-05
90800.0,1.5733019732026438e-05
90900.0,1.5733019728280736e-05
91000.0,1.573301972459347e-05
91100.0,1.5733019720963757e-05
91200.0,1.573301971739063e-05
91300.0,1.5733019713873227e-05
91400.0,1.5733019710410702e-05
91500.0,1.573301970700219e-05
91600.0,1.573301970364684e-05
91700.0,1.573301970034382e-05
91800.0,1.5733019697092295e-05
91900.0,1.5733019693891524e-05
92000.0,1.5733019690740656e-05
92100.0,1.5733019687638936e-05
92200.0,1.5733019684585603e-05
92300.0,1.573301968157991e-05
92400.0,1.573301967862109e-05
92500.0,1.5733019675708416e-05
92600.0,1.5733019672841166e-05
92700.0,1.573301967001868e-05
92800.0,1.5733019667240215e-05
92900.0,1.5733019664505067e-05
93000.0,1.5733019661812607e-05
93100.0,1.5733019659162092e-05
93200.0,1.5733019656552946e-05
93300.0,1.573301965398451e-05
93400.0,1.5733019651456125e-05
93500.0,1.5733019648967166e-05
93600.0,1.573301964651708e-05
93700.0,1.5733019644105163e-05
93800.0,1.5733019641730892e-05
93900.0,1.573301963939365e-05
94000.0,1.5733019637092875e-05
94100.0,1.573301963482798e-05
94200.0,1.5733019632598414e-05
94300.0,1.573301963040363e-05
94400.0,1.573301962824308e-05
94500.0,1.5733019626116196e-05
94600.0,1.573301962402251e-05
94700.0,1.5733019621961492e-05
94800.0,1.5733019619932625e-05
94900.0,1.573301961793539e-05
95000.0,1.5733019615969317e-05
95100.0,1.5733019614033918e-05
95200.0,1.5733019612128677e-05
95300.0,1.573301961025319e-05
95400.0,1.5733019608406946e-05
95500.0,1.5733019606589488e-05
95600.0,1.5733019604800415e-05
95700.0,1.573301960303923e-05
95800.0,1.5733019601305513e-05
95900.0,1.573301959959882e-05
96000.0,1.5733019597918754e-05
96100.0,1.57330195962649e-05
96200.0,1.573301959463684e-05
96300.0,1.5733019593034186e-05
96400.0,1.5733019591456536e-05
96500.0,1.5733019589903498e-05
96600.0,1.573301958837467e-05
96700.0,1.57330195868697e-05
96800.0,1.573301958538822e-05
96900.0,1.5733019583929818e-05
97000.0,1.5733019582494155e-05
97100.0,1.573301958108087e-05
97200.0,1.573301957968967e-05
97300.0,1.5733019578320173e-05
97400.0,1.5733019576972032e-05
97500.0,1.5733019575644897e-05
97600.0,1.573301957433843e-05
97700.0,1.573301957305238e-05
97800.0,1.5733019571786384e-05
97900.0,1.5733019570540148e-05
98000.0,1.5733019569313363e-05
98100.0,1.5733019568105718e-05
98200.0,1.5733019566916914e-05
98300.0,1.5733019565746653e-05
98400.0,1.5733019564594614e-05
98500.0,1.5733019563460562e-05
98600.0,1.5733019562344196e-05
98700.0,1.5733019561245232e-05
98800.0,1.5733019560163415e-05
98900.0,1.573301955909851e-05
99000.0,1.5733019558050204e-05
99100.0,1.5733019557018233e-05
99200.0,1.573301955600238e-05
99300.0,1.5733019555002352e-05
99400.0,1.5733019554017917e-05
99500.0,1.573301955304883e-05
99600.0,1.573301955209488e-05
99700.0,1.5733019551155796e-05
99800.0,1.5733019550231368e-05
99900.0,1.5733019549321326e-05
100000.0,1.5733019548425497e-05
100100.0,1.5733019547543665e-05
100200.0,1.5733019546675574e-05
100300.0,1.5733019545821033e-05
100400.0,1.573301954497983e-05
100500.0,1.5733019544151748e-05
100600.0,1.5733019543336564e-05
100700.0,1.57330195425341e-05
100800.0,1.573301954174413e-05
100900.0,1.5733019540966505e-05
101000.0,1.573301954020098e-05
101100.0,1.5733019539447422e-05
101200.0,1.573301953870561e-05
101300.0,1.573301953797538e-05
101400.0,1.5733019537256514e-05
101500.0,1.5733019536548882e-05
101600.0,1.573301953585227e-05
101700.0,1.5733019535166548e-05
101800.0,1.5733019534491524e-05
101900.0,1.5733019533826993e-05
102000.0,1.5733019533172836e-05
102100.0,1.5733019532528918e-05
102200.0,1.573301953189503e-05
102300.0,1.5733019531271033e-05
102400.0,1.5733019530656748e-05
102500.0,1.5733019530052038e-05
102600.0,1.573301952945678e-05
102700.0,1.5733019528870796e-05
102800.0,1.5733019528293953e-05
102900.0,1.5733019527726126e-05
103000.0,1.573301952716714e-05
103100.0,1.5733019526616882e-05
103200.0,1.57330195260752e-05
103300.0,1.5733019525541977e-05
103400.0,1.573301952501707e-05
103500.0,1.5733019524500353e-05
103600.0,1.5733019523991707e-05
103700.0,1.5733019523490958e-05
103800.0,1.5733019522998046e-05
103900.0,1.5733019522512814e-05
104000.0,1.573301952203513e-05
104100.0,1.5733019521564927e-05
104200.0,1.5733019521102034e-05
104300.0,1.5733019520646394e-05
104400.0,1.5733019520197843e-05
104500.0,1.5733019519756308e-05
104600.0,1.573301951932164e-05
104700.0,1.5733019518893758e-05
104800.0,1.573301951847251e-05
104900.0,1.5733019518057868e-05
105000.0,1.5733019517649693e-05
105100.0,1.5733019517247885e-05
105200.0,1.5733019516852347e-05
105300.0,1.5733019516462983e-05
105400.0,1.573301951607971e-05
105500.0,1.573301951570239e-05
105600.0,1.5733019515330944e-05
105700.0,1.573301951496531e-05
105800.0,1.573301951460538e-05
105900.0,1.573301951425105e-05
106000.0,1.5733019513902257e-05
106100.0,1.5733019513558914e-05
106200.0,1.5733019513220924e-05
106300.0,1.5733019512888182e-05
106400.0,1.573301951256066e-05
106500.0,1.5733019512238223e-05
106600.0,1.573301951192084e-05
106700.0,1.573301951160843e-05
106800.0,1.5733019511300866e-05
106900.0,1.573301951099809e-05
107000.0,1.5733019510700032e-05
107100.0,1.573301951040664e-05
107200.0,1.573301951011782e-05
107300.0,1.573301950983353e-05
107400.0,1.5733019509553647e-05
107500.0,1.5733019509278145e-05
107600.0,1.5733019509006904e-05
107700.0,1.5733019508739913e-05
107800.0,1.5733019508477085e-05
107900.0,1.573301950821836e-05
108000.0,1.5733019507963658e-05
108100.0,1.5733019507712926e-05
108200.0,1.573301950746614e-05
108300.0,1.5733019507223175e-05
108400.0,1.5733019506984e-05
108500.0,1.5733019506748586e-05
108600.0,1.5733019506516838e-05
108700.0,1.5733019506288698e-05
108800.0,1.5733019506064105e-05
108900.0,1.5733019505843033e-05
109000.0,1.573301950562537e-05
109100.0,1.5733019505411124e-05
109200.0,1.573301950520022e-05
109300.0,1.573301950499262e-05
109400.0,1.5733019504788237e-05
109500.0,1.573301950458707e-05
109600.0,1.5733019504389023e-05
109700.0,1.5733019504194046e-05
109800.0,1.5733019504002143e-05
109900.0,1.5733019503813227e-05
110000.0,1.5733019503627253e-05
110100.0,1.573301950344419e-05
110200.0,1.5733019503263977e-05
110300.0,1.5733019503086554e-05
110400.0,1.573301950291191e-05
110500.0,1.5733019502739986e-05
110600.0,1.573301950257077e-05
110700.0,1.573301950240415e-05
110800.0,1.573301950224017e-05
110900.0,1.5733019502078737e-05
111000.0,1.573301950191981e-05
111100.0,1.573301950176337e-05
111200.0,1.5733019501609356e-05
111300.0,1.5733019501457774e-05
111400.0,1.5733019501308544e-05
111500.0,1.5733019501161645e-05
111600.0,1.5733019501017015e-05
111700.0,1.5733019500874667e-05
111800.0,1.573301950073451e-05
111900.0,1.573301950059657e-05
112000.0,1.5733019500460772e-05
112100.0,1.5733019500327097e-05
112200.0,1.573301950019551e-05
112300.0,1.573301950006597e-05
112400.0,1.573301949993845e-05
112500.0,1.5733019499812934e-05
112600.0,1.573301949968937e-05
112700.0,1.5733019499567735e-05
112800.0,1.5733019499447968e-05
112900.0,1.5733019499330075e-05
113000.0,1.5733019499214045e-05
113100.0,1.5733019499099794e-05
113200.0,1.573301949898733e-05
113300.0,1.5733019498876628e-05
113400.0,1.5733019498767625e-05
113500.0,1.5733019498660336e-05
113600.0,1.5733019498554735e-05
113700.0,1.5733019498450763e-05
113800.0,1.573301949834842e-05
113900.0,1.57330194982477e-05
114000.0,1.573301949814853e-05
114100.0,1.573301949805091e-05
114200.0,1.573301949795481e-05
114300.0,1.573301949786019e-05
114400.0,1.5733019497767072e-05
114500.0,1.5733019497675403e-05
114600.0,1.5733019497585173e-05
114700.0,1.5733019497496343e-05
114800.0,1.5733019497408906e-05
114900.0,1.573301949732284e-05
115000.0,1.5733019497238103e-05
115100.0,1.5733019497154688e-05
115200.0,1.5733019497072556e-05
115300.0,1.5733019496991705e-05
115400.0,1.573301949691212e-05
115500.0,1.5733019496833794e-05
115600.0,1.5733019496756667e-05
115700.0,1.5733019496680766e-05
115800.0,1.5733019496606034e-05
115900.0,1.5733019496532484e-05
116000.0,1.573301949646006e-05
116100.0,1.5733019496388797e-05
116200.0,1.573301949631862e-05
116300.0,1.5733019496249538e-05
116400.0,1.573301949618152e-05
116500.0,1.5733019496114555e-05
116600.0,1.573301949604866e-05
116700.0,1.5733019495983776e-05
116800.0,1.5733019495919913e-05
116900.0,1.5733019495857043e-05
117000.0,1.5733019495795152e-05
117100.0,1.573301949573423e-05
117200.0,1.5733019495674233e-05
117300.0,1.5733019495615222e-05
117400.0,1.573301949555711e-05
117500.0,1.5733019495499907e-05
117600.0,1.5733019495443596e-05
117700.0,1.573301949538816e-05
117800.0,1.57330194953336e-05
117900.0,1.5733019495279882e-05
118000.0,1.5733019495227027e-05
118100.0,1.5733019495174995e-05
118200.0,1.5733019495123743e-05
118300.0,1.5733019495073314e-05
118400.0,1.5733019495023644e-05
118500.0,1.573301949497476e-05
118600.0,1.5733019494926642e-05
118700.0,1.573301949487929e-05
118800.0,1.573301949483267e-05
118900.0,1.5733019494786783e-05
119000.0,1.5733019494741596e-05
119100.0,1.5733019494697103e-05
119200.0,1.5733019494653325e-05
119300.0,1.573301949461022e-05
119400.0,1.573301949456779e-05
119500.0,1.5733019494526043e-05
119600.0,1.573301949448492e-05
119700.0,1.573301949444444e-05
119800.0,1.5733019494404575e-05
119900.0,1.573301949436536e-05
120000.0,1.5733019494326763e-05
120100.0,1.5733019494288745e-05
120200.0,1.5733019494251347e-05
120300.0,1.5733019494214514e-05
120400.0,1.573301949417826e-05
120500.0,1.5733019494142564e-05
120600.0,1.573301949410743e-05
120700.0,1.5733019494072856e-05
120800.0,1.5733019494038843e-05
120900.0,1.573301949400532e-05
121000.0,1.5733019493972324e-05
121100.0,1.573301949393985e-05
121200.0,1.5733019493907858e-05
121300.0,1.573301949387637e-05
121400.0,1.57330194938454e-05
121500.0,1.5733019493814898e-05
121600.0,1.573301949378487e-05
121700.0,1.573301949375531e-05
121800.0,1.5733019493726213e-05
121900.0,1.5733019493697587e-05
122000.0,1.5733019493669377e-05
122100.0,1.573301949364163e-05
122200.0,1.5733019493614283e-05
122300.0,1.5733019493587398e-05
122400.0,1.5733019493560937e-05
122500.0,1.5733019493534885e-05
122600.0,1.573301949350924e-05
122700.0,1.5733019493483982e-05
122800.0,1.5733019493459113e-05
122900.0,1.5733019493434607e-05
123000.0,1.5733019493410517e-05
123100.0,1.5733019493386814e-05
123200.0,1.5733019493363487e-05
123300.0,1.573301949334051e-05
123400.0,1.5733019493317882e-05
123500.0,1.57330194932956e-05
123600.0,1.573301949327366e-05
123700.0,1.5733019493252085e-05
123800.0,1.573301949323085e-05
123900.0,1.5733019493209953e-05
124000.0,1.5733019493189357e-05
124100.0,1.573301949316908e-05
124200.0,1.5733019493149137e-05
124300.0,1.573301949312948e-05
124400.0,1.573301949311012e-05
124500.0,1.5733019493091098e-05
124600.0,1.573301949307237e-05
124700.0,1.5733019493053933e-05
124800.0,1.573301949303578e-05
124900.0,1.5733019493017884e-05
125000.0,1.5733019493000292e-05
125100.0,1.5733019492982962e-05
125200.0,1.5733019492965913e-05
125300.0,1.573301949294913e-05
125400.0,1.5733019492932608e-05
125500.0,1.5733019492916338e-05
125600.0,1.5733019492900326e-05
125700.0,1.5733019492884567e-05
125800.0,1.573301949286905e-05
125900.0,1.5733019492853776e-05
126000.0,1.5733019492838712e-05
126100.0,1.5733019492823933e-05
126200.0,1.5733019492809358e-05
126300.0,1.5733019492795006e-05
126400.0,1.57330194927809e-05
126500.0,1.5733019492767013e-05
126600.0,1.573301949275333e-05
126700.0,1.5733019492739857e-05
126800.0,1.5733019492726616e-05
126900.0,1.573301949271359e-05
127000.0,1.5733019492700758e-05
127100.0,1.5733019492688107e-05
127200.0,1.5733019492675642e-05
127300.0,1.5733019492663407e-05
127400.0,1.5733019492651366e-05
127500.0,1.5733019492639467e-05
127600.0,1.5733019492627798e-05
127700.0,1.5733019492616275e-05
127800.0,1.5733019492604965e-05
127900.0,1.573301949259381e-05
128000.0,1.573301949258283e-05
128100.0,1.573301949257202e-05
128200.0,1.573301949256136e-05
128300.0,1.5733019492550894e-05
128400.0,1.57330194925406e-05
128500.0,1.573301949253046e-05
128600.0,1.573301949252049e-05
128700.0,1.573301949251064e-05
128800.0,1.5733019492500973e-05
128900.0,1.5733019492491426e-05
129000.0,1.5733019492482044e-05
129100.0,1.5733019492472804e-05
129200.0,1.573301949246371e-05
129300.0,1.573301949245477e-05
129400.0,1.573301949244598e-05
129500.0,1.5733019492437314e-05
129600.0,1.5733019492428755e-05
129700.0,1.573301949242036e-05
129800.0,1.5733019492412082e-05
129900.0,1.5733019492403924e-05
130000.0,1.5733019492395924e-05
130100.0,1.573301949238803e-05
130200.0,1.573301949238025e-05
130300.0,1.5733019492372644e-05
130400.0,1.5733019492365116e-05
130500.0,1.573301949235772e-05
130600.0,1.57330194923504e-05
130700.0,1.5733019492343212e-05
130800.0,1.5733019492336134e-05
130900.0,1.573301949232919e-05
131000.0,1.5733019492322327e-05
131100.0,1.5733019492315592e-05
131200.0,1.5733019492308954e-05
131300.0,1.573301949230239e-05
131400.0,1.573301949229596e-05
131500.0,1.5733019492289642e-05
131600.0,1.5733019492283418e-05
131700.0,1.57330194922773e-05
131800.0,1.5733019492271285e-05
131900.0,1.5733019492265336e-05
132000.0,1.5733019492259484e-05
132100.0,1.5733019492253714e-05
132200.0,1.5733019492248046e-05
132300.0,1.573301949224248e-05
132400.0,1.5733019492236984e-05
132500.0,1.573301949223157e-05
132600.0,1.573301949222625e-05
132700.0,1.573301949222099e-05
132800.0,1.5733019492215818e-05
132900.0,1.5733019492210732e-05
133000.0,1.5733019492205728e-05
133100.0,1.5733019492200785e-05
133200.0,1.5733019492195936e-05
133300.0,1.5733019492191173e-05
133400.0,1.5733019492186507e-05
133500.0,1.57330194921819e-05
133600.0,1.573301949217733e-05
133700.0,1.5733019492172843e-05
133800.0,1.5733019492168442e-05
133900.0,1.5733019492164115e-05
134000.0,1.5733019492159853e-05
134100.0,1.5733019492155618e-05
134200.0,1.5733019492151484e-05
134300.0,1.573301949214738e-05
134400.0,1.5733019492143387e-05
134500.0,1.5733019492139433e-05
134600.0,1.5733019492135536e-05
134700.0,1.573301949213169e-05
134800.0,1.5733019492127906e-05
134900.0,1.57330194921242e-05
135000.0,1.5733019492120567e-05
135100.0,1.573301949211697e-05
135200.0,1.5733019492113415e-05
135300.0,1.5733019492109922e-05
135400.0,1.573301949210649e-05
135500.0,1.5733019492103112e-05
135600.0,1.573301949209981e-05
135700.0,1.5733019492096546e-05
135800.0,1.573301949209332e-05
135900.0,1.5733019492090173e-05
136000.0,1.5733019492087025e-05
136100.0,1.573301949208394e-05
136200.0,1.573301949208091e-05
136300.0,1.573301949207796e-05
136400.0,1.5733019492075024e-05
136500.0,1.5733019492072148e-05
136600.0,1.57330194920693e-05
136700.0,1.5733019492066496e-05
136800.0,1.5733019492063735e-05
136900.0,1.573301949206105e-05
137000.0,1.5733019492058382e-05
137100.0,1.5733019492055766e-05
137200.0,1.573301949205319e-05
137300.0,1.573301949205065e-05
137400.0,1.573301949204814e-05
137500.0,1.5733019492045663e-05
137600.0,1.573301949204323e-05
137700.0,1.5733019492040855e-05
137800.0,1.573301949203851e-05
137900.0,1.5733019492036183e-05
138000.0,1.5733019492033906e-05
138100.0,1.5733019492031653e-05
138200.0,1.5733019492029447e-05
138300.0,1.573301949202727e-05
138400.0,1.5733019492025124e-05
138500.0,1.5733019492023037e-05
138600.0,1.5733019492020967e-05
138700.0,1.5733019492018937e-05
138800.0,1.573301949201692e-05
138900.0,1.5733019492014926e-05
139000.0,1.5733019492012974e-05
139100.0,1.573301949201105e-05
139200.0,1.5733019492009156e-05
139300.0,1.5733019492007292e-05
139400.0,1.5733019492005456e-05
139500.0,1.5733019492003653e-05
139600.0,1.573301949200189e-05
139700.0,1.5733019492000146e-05
139800.0,1.5733019491998446e-05
139900.0,1.5733019491996755e-05
140000.0,1.5733019491995132e-05
140100.0,1.5733019491993513e-05
140200.0,1.5733019491991896e-05
140300.0,1.5733019491990307e-05
140400.0,1.5733019491988722e-05
140500.0,1.5733019491987194e-05
140600.0,1.573301949198567e-05
140700.0,1.5733019491984192e-05
140800.0,1.5733019491982735e-05
140900.0,1.5733019491981285e-05
141000.0,1.573301949197986e-05
141100.0,1.5733019491978456e-05
141200.0,1.5733019491977094e-05
141300.0,1.5733019491975735e-05
141400.0,1.573301949197439e-05
141500.0,1.5733019491973075e-05
141600.0,1.5733019491971778e-05
141700.0,1.573301949197051e-05
141800.0,1.5733019491969237e-05
141900.0,1.5733019491967986e-05
142000.0,1.5733019491966767e-05
142100.0,1.5733019491965567e-05
142200.0,1.5733019491964395e-05
142300.0,1.5733019491963233e-05
142400.0,1.5733019491962074e-05
142500.0,1.5733019491960932e-05
142600.0,1.5733019491959838e-05
142700.0,1.5733019491958757e-05
142800.0,1.5733019491957686e-05
142900.0,1.573301949195664e-05
143000.0,1.5733019491955593e-05
143100.0,1.5733019491954576e-05
143200.0,1.573301949195359e-05
143300.0,1.5733019491952594e-05
143400.0,1.573301949195161e-05
143500.0,1.573301949195066e-05
143600.0,1.5733019491949718e-05
143700.0,1.5733019491948782e-05
143800.0,1.5733019491947864e-05
143900.0,1.5733019491946977e-05
144000.0,1.5733019491946072e-05
144100.0,1.5733019491945205e-05
144200.0,1.5733019491944358e-05
144300.0,1.5733019491943514e-05
144400.0,1.5733019491942684e-05
144500.0,1.5733019491941867e-05
144600.0,1.573301949194106e-05
144700.0,1.573301949194027e-05
144800.0,1.5733019491939496e-05
144900.0,1.573301949193873e-05
145000.0,1.5733019491937988e-05
145100.0,1.5733019491937266e-05
145200.0,1.5733019491936524e-05
145300.0,1.57330194919358e-05
145400.0,1.5733019491935084e-05
145500.0,1.573301949193438e-05
145600.0,1.573301949193368e-05
