M.D_b.CO2aq Time [a],M.D_b.CO2aq CO2aq [mol/kg]
13400.0,2.7703373846537e-05
13500.0,2.770282895441198e-05
13600.0,2.770228172247626e-05
13700.0,2.7701743202276537e-05
13800.0,2.7701213523695247e-05
13900.0,2.770069228234838e-05
14000.0,2.770017925692357e-05
14100.0,2.769967654273427e-05
14200.0,2.769918587760139e-05
14300.0,2.7698702383452742e-05
14400.0,2.7698226225337838e-05
14500.0,2.7697757426177848e-05
14600.0,2.769729593045008e-05
14700.0,2.769683973165754e-05
14800.0,2.7696381257708025e-05
14900.0,2.7695930722558622e-05
15000.0,2.769548768990635e-05
15100.0,2.7695051749559104e-05
15200.0,2.7694629184439635e-05
15300.0,2.7694212683749087e-05
15400.0,2.7693802436766493e-05
15500.0,2.7693398497638256e-05
15600.0,2.7693000838938383e-05
15700.0,2.7692609389898296e-05
15800.0,2.7692224065096953e-05
15900.0,2.7691844774283617e-05
16000.0,2.7691471432158485e-05
16100.0,2.7691103939918575e-05
16200.0,2.7690733081714708e-05
16300.0,2.7690366370336637e-05
16400.0,2.769001080521579e-05
16500.0,2.7689662132567195e-05
16600.0,2.768931866983286e-05
16700.0,2.768898047719488e-05
16800.0,2.7688647543456444e-05
16900.0,2.7688319811911396e-05
17000.0,2.768799721012955e-05
17100.0,2.7687679661474935e-05
17200.0,2.768736708896335e-05
17300.0,2.768705941586197e-05
17400.0,2.7686756570798858e-05
17500.0,2.768645847759348e-05
17600.0,2.7686165058404033e-05
17700.0,2.768587623806463e-05
17800.0,2.7685591945046162e-05
17900.0,2.7685316635999175e-05
18000.0,2.7685042910391566e-05
18100.0,2.7684766191088664e-05
18200.0,2.768449432235372e-05
18300.0,2.7684226999905443e-05
18400.0,2.7683963882390064e-05
18500.0,2.7683704934466712e-05
18600.0,2.7683450095405143e-05
18700.0,2.7683199278245427e-05
18800.0,2.7682952401571477e-05
18900.0,2.7682709399019796e-05
19000.0,2.7682470201384962e-05
19100.0,2.7682234754485128e-05
19200.0,2.7682002999842596e-05
19300.0,2.7681774878962517e-05
19400.0,2.7681550334443535e-05
19500.0,2.7681329310283162e-05
19600.0,2.7681111755089467e-05
19700.0,2.7680897613848822e-05
19800.0,2.7680687824002855e-05
19900.0,2.7680486896761437e-05
20000.0,2.7680288577036886e-05
20100.0,2.7680092975246276e-05
20200.0,2.7679900262905487e-05
20300.0,2.7679710492840993e-05
20400.0,2.767952366278214e-05
20500.0,2.7679339744207933e-05
20600.0,2.7679152156333618e-05
20700.0,2.7678963036638877e-05
20800.0,2.7678777429937804e-05
20900.0,2.7678595065510344e-05
21000.0,2.7678415736416103e-05
21100.0,2.7678239210733905e-05
21200.0,2.7678065485124388e-05
21300.0,2.767789451682052e-05
21400.0,2.7677726244292534e-05
21500.0,2.7677560610487902e-05
21600.0,2.7677397579999446e-05
21700.0,2.767723710636891e-05
21800.0,2.7677079144784144e-05
21900.0,2.7676923659970412e-05
22000.0,2.7676770613191488e-05
22100.0,2.767661996589116e-05
22200.0,2.7676471681138037e-05
22300.0,2.767632572020674e-05
22400.0,2.767618205107592e-05
22500.0,2.767604063557011e-05
22600.0,2.7675903329477255e-05
22700.0,2.767577295657644e-05
22800.0,2.7675644009135386e-05
22900.0,2.76755168208359e-05
23000.0,2.7675391413475055e-05
23100.0,2.7675267825812535e-05
23200.0,2.7675146110092804e-05
23300.0,2.767502627375796e-05
23400.0,2.7674908304584273e-05
23500.0,2.7674792178873866e-05
23600.0,2.767467786980131e-05
23700.0,2.767456534986427e-05
23800.0,2.7674454593284856e-05
23900.0,2.7674345570136515e-05
24000.0,2.7674238257145336e-05
24100.0,2.767413262544593e-05
24200.0,2.767402864829628e-05
24300.0,2.7673926299279665e-05
24400.0,2.7673825553015503e-05
24500.0,2.767372638452396e-05
24600.0,2.76736287691202e-05
24700.0,2.7673532682465043e-05
24800.0,2.7673438100599537e-05
24900.0,2.7673340654495017e-05
25000.0,2.767323795653424e-05
25100.0,2.7673137421891846e-05
25200.0,2.7673038793789928e-05
25300.0,2.767294191964386e-05
25400.0,2.7672846657178897e-05
25500.0,2.7672752918326913e-05
25600.0,2.7672660652962792e-05
25700.0,2.767256984806945e-05
25800.0,2.7672480480769777e-05
25900.0,2.767239251570437e-05
26000.0,2.7672305929743007e-05
26100.0,2.7672220702501815e-05
26200.0,2.767213681206586e-05
26300.0,2.7672054237129042e-05
26400.0,2.7671972958166765e-05
26500.0,2.7671892952797296e-05
26600.0,2.767181420367441e-05
26700.0,2.7671736689480184e-05
26800.0,2.767166039052549e-05
26900.0,2.7671585287385594e-05
27000.0,2.7671511361400953e-05
27100.0,2.7671438594201363e-05
27200.0,2.767136696763546e-05
27300.0,2.767129646381031e-05
27400.0,2.7671227065114436e-05
27500.0,2.7671159334267914e-05
27600.0,2.76710984934554e-05
27700.0,2.7671038285051588e-05
27800.0,2.76709788266837e-05
27900.0,2.7670920015418562e-05
28000.0,2.7670862062355004e-05
28100.0,2.767080495467167e-05
28200.0,2.7670748636622957e-05
28300.0,2.7670693173235883e-05
28400.0,2.767063856992995e-05
28500.0,2.7670584817728875e-05
28600.0,2.7670531905416174e-05
28700.0,2.767047982083939e-05
28800.0,2.7670428551519014e-05
28900.0,2.7670378084925297e-05
29000.0,2.76703284086071e-05
29100.0,2.7670279510631696e-05
29200.0,2.7670231379013687e-05
29300.0,2.7670184002068943e-05
29400.0,2.7670137367371355e-05
29500.0,2.7670091463041826e-05
29600.0,2.7670046277540367e-05
29700.0,2.767000179967068e-05
29800.0,2.766995801838834e-05
29900.0,2.766991492278686e-05
30000.0,2.766987250211986e-05
30100.0,2.7669830745811567e-05
30200.0,2.7669789643455548e-05
30300.0,2.7669749184810376e-05
30400.0,2.7669709359794583e-05
30500.0,2.766967015848394e-05
30600.0,2.7669631571109544e-05
30700.0,2.766959358805235e-05
30800.0,2.7669556199847815e-05
30900.0,2.7669519397174723e-05
31000.0,2.766948317086812e-05
31100.0,2.7669447511903045e-05
31200.0,2.766941241139799e-05
31300.0,2.7669377860605234e-05
31400.0,2.7669343850916933e-05
31500.0,2.7669310373854028e-05
31600.0,2.766927742107036e-05
31700.0,2.766924498435423e-05
31800.0,2.7669213055619786e-05
31900.0,2.7669181626916363e-05
32000.0,2.766915069041419e-05
32100.0,2.7669120238408252e-05
32200.0,2.7669090263309457e-05
32300.0,2.766906075765016e-05
32400.0,2.7669031714074603e-05
32500.0,2.7669003125341984e-05
32600.0,2.7668974984328173e-05
32700.0,2.7668947284018506e-05
32800.0,2.766892001751557e-05
32900.0,2.7668893178026545e-05
33000.0,2.7668866758866727e-05
33100.0,2.766884075345263e-05
33200.0,2.7668815155305645e-05
33300.0,2.7668789958044196e-05
33400.0,2.7668765155388658e-05
33500.0,2.7668740741158722e-05
33600.0,2.7668716709271162e-05
33700.0,2.7668693053738165e-05
33800.0,2.7668669768665883e-05
33900.0,2.7668646848251896e-05
34000.0,2.7668624286785095e-05
34100.0,2.7668602078644285e-05
34200.0,2.7668580218295745e-05
34300.0,2.7668558700292576e-05
34400.0,2.7668537519273097e-05
34500.0,2.766851666996007e-05
34600.0,2.7668496147158307e-05
34700.0,2.7668475945754254e-05
34800.0,2.7668456060714608e-05
34900.0,2.766843648708459e-05
35000.0,2.7668417219985584e-05
35100.0,2.7668398254616924e-05
35200.0,2.7668379586251266e-05
35300.0,2.7668361210240182e-05
35400.0,2.7668343122005662e-05
35500.0,2.7668325317043398e-05
35600.0,2.766830779091668e-05
35700.0,2.766829053925939e-05
35800.0,2.7668273557771054e-05
35900.0,2.7668256842219612e-05
36000.0,2.7668240388440077e-05
36100.0,2.7668224192333172e-05
36200.0,2.766820824986359e-05
36300.0,2.7668192557059026e-05
36400.0,2.7668177110009608e-05
36500.0,2.7668161904866582e-05
36600.0,2.7668146937841306e-05
36700.0,2.7668132205203453e-05
36800.0,2.7668117703282772e-05
36900.0,2.7668103428463886e-05
37000.0,2.7668089377192574e-05
37100.0,2.7668075545968895e-05
37200.0,2.7668061931348216e-05
37300.0,2.766804852993818e-05
37400.0,2.7668035338400277e-05
37500.0,2.7668022353446117e-05
37600.0,2.7668009571840143e-05
37700.0,2.7667996990397467e-05
37800.0,2.766798460598334e-05
37900.0,2.7667972415512405e-05
38000.0,2.766796041594747e-05
38100.0,2.7667948604298707e-05
38200.0,2.7667936977623196e-05
38300.0,2.7667925533024252e-05
38400.0,2.7667914267650317e-05
38500.0,2.766790317869481e-05
38600.0,2.766789226339456e-05
38700.0,2.766788151903037e-05
38800.0,2.766787094292534e-05
38900.0,2.7667860532444135e-05
39000.0,2.7667850284992997e-05
39100.0,2.76678401980191e-05
39200.0,2.7667830269009206e-05
39300.0,2.766782049548932e-05
39400.0,2.7667810875024625e-05
39500.0,2.766780140521794e-05
39600.0,2.7667792083710136e-05
39700.0,2.766778290817875e-05
39800.0,2.7667773876337308e-05
39900.0,2.7667764985936303e-05
40000.0,2.76677562347601e-05
40100.0,2.7667747620628536e-05
40200.0,2.7667739141395572e-05
40300.0,2.766773079494861e-05
40400.0,2.766772257920822e-05
40500.0,2.766771449212715e-05
40600.0,2.7667706531690796e-05
40700.0,2.76676986959159e-05
40800.0,2.7667690982849478e-05
40900.0,2.766768339056989e-05
41000.0,2.7667675917184776e-05
41100.0,2.766766856083331e-05
41200.0,2.766766131968337e-05
41300.0,2.7667654191931347e-05
41400.0,2.7667647175801242e-05
41500.0,2.766764026954564e-05
41600.0,2.7667633471442858e-05
41700.0,2.7667626779798928e-05
41800.0,2.766762019294665e-05
41900.0,2.766761370924485e-05
42000.0,2.7667607327078352e-05
42100.0,2.7667601044857007e-05
42200.0,2.7667594861015617e-05
42300.0,2.766758877401364e-05
42400.0,2.766758278233455e-05
42500.0,2.766757688448553e-05
42600.0,2.7667571078997145e-05
42700.0,2.7667565364422868e-05
42800.0,2.7667559739339102e-05
42900.0,2.7667554202344553e-05
43000.0,2.7667548752059748e-05
43100.0,2.76675433871263e-05
43200.0,2.766753810620788e-05
43300.0,2.76675329079892e-05
43400.0,2.7667527791174658e-05
43500.0,2.7667522754489288e-05
43600.0,2.7667517796678904e-05
43700.0,2.76675129165079e-05
43800.0,2.7667508112760323e-05
43900.0,2.7667503384239675e-05
44000.0,2.7667497595888835e-05
44100.0,2.766748189089539e-05
44200.0,2.7667466966112165e-05
44300.0,2.766745260112953e-05
44400.0,2.766743859630848e-05
44500.0,2.7667424928901857e-05
44600.0,2.7667411539959752e-05
44700.0,2.7667398405230272e-05
44800.0,2.7667385508840018e-05
44900.0,2.766737284245995e-05
45000.0,2.7667360386378852e-05
45100.0,2.766734812162472e-05
45200.0,2.7667336034010237e-05
45300.0,2.766732413166151e-05
45400.0,2.7667312415476242e-05
45500.0,2.7667300905016508e-05
45600.0,2.7667289583707794e-05
45700.0,2.76672784379272e-05
45800.0,2.7667267462901596e-05
45900.0,2.766725664539051e-05
46000.0,2.766724599066734e-05
46100.0,2.7667235500522855e-05
46200.0,2.7667225174508835e-05
46300.0,2.7667215010456438e-05
46400.0,2.7667205005808835e-05
46500.0,2.7667195158019612e-05
46600.0,2.7667185464639012e-05
46700.0,2.7667175923184008e-05
46800.0,2.7667166531533468e-05
46900.0,2.7667157287214443e-05
47000.0,2.7667148187822684e-05
47100.0,2.7667139231075516e-05
47200.0,2.7667130414464602e-05
47300.0,2.76671217360117e-05
47400.0,2.766711319354227e-05
47500.0,2.7667104785188987e-05
47600.0,2.7667096508745068e-05
47700.0,2.7667088362054217e-05
47800.0,2.7667080343072078e-05
47900.0,2.7667072449552923e-05
48000.0,2.766706467972671e-05
48100.0,2.7667057031646117e-05
48200.0,2.76670495036397e-05
48300.0,2.766704209373162e-05
48400.0,2.7667034799991723e-05
48500.0,2.7667027620588777e-05
48600.0,2.7667020553513113e-05
48700.0,2.766701359717939e-05
48800.0,2.7667006749844842e-05
48900.0,2.7667000010012554e-05
49000.0,2.7666993375913512e-05
49100.0,2.7666986845819745e-05
49200.0,2.7666980418092217e-05
49300.0,2.766697409093089e-05
49400.0,2.766696786291735e-05
49500.0,2.7666961732490238e-05
49600.0,2.766695569830989e-05
49700.0,2.7666949758792902e-05
49800.0,2.7666943912391685e-05
49900.0,2.7666938157638667e-05
50000.0,2.766693249292298e-05
50100.0,2.7666926916973893e-05
50200.0,2.766692142839416e-05
50300.0,2.766691602598445e-05
50400.0,2.7666910708326445e-05
50500.0,2.7666905474034984e-05
50600.0,2.7666900321796535e-05
50700.0,2.766689525016825e-05
50800.0,2.7666890258012894e-05
50900.0,2.76668853440793e-05
51000.0,2.7666880507293832e-05
51100.0,2.766687574638658e-05
51200.0,2.766687106011743e-05
51300.0,2.7666866447310478e-05
51400.0,2.766686190667367e-05
51500.0,2.766685743717505e-05
51600.0,2.7666853037719796e-05
51700.0,2.7666848707225266e-05
51800.0,2.766684444462754e-05
51900.0,2.7666840248837724e-05
52000.0,2.766683611892321e-05
52100.0,2.766683205379611e-05
52200.0,2.7666828052399122e-05
52300.0,2.7666824113728315e-05
52400.0,2.7666820236681e-05
52500.0,2.766681642037519e-05
52600.0,2.7666812663875947e-05
52700.0,2.7666808966259593e-05
52800.0,2.766680532661692e-05
52900.0,2.7666801744018552e-05
53000.0,2.7666798217667883e-05
53100.0,2.7666794746636583e-05
53200.0,2.7666791330021346e-05
53300.0,2.7666787966965395e-05
53400.0,2.766678465652655e-05
53500.0,2.766678139795234e-05
53600.0,2.7666778190444344e-05
53700.0,2.7666775033213415e-05
53800.0,2.76667719254838e-05
53900.0,2.7666768866461898e-05
54000.0,2.7666765855467273e-05
54100.0,2.7666762891707332e-05
54200.0,2.7666759974410774e-05
54300.0,2.7666757102846097e-05
54400.0,2.7666754276208826e-05
54500.0,2.7666751493856356e-05
54600.0,2.766674875510704e-05
54700.0,2.7666746059287187e-05
54800.0,2.766674340573425e-05
54900.0,2.7666740793770316e-05
55000.0,2.7666738222815166e-05
55100.0,2.7666735692191333e-05
55200.0,2.76667332012406e-05
55300.0,2.766673074933822e-05
55400.0,2.7666728335797305e-05
55500.0,2.7666725960069232e-05
55600.0,2.766672362157188e-05
55700.0,2.7666721319730145e-05
55800.0,2.7666719053978197e-05
55900.0,2.766671682373741e-05
56000.0,2.766671462851189e-05
56100.0,2.7666712467723628e-05
56200.0,2.7666710340810406e-05
56300.0,2.766670824723874e-05
56400.0,2.7666706186422384e-05
56500.0,2.7666704157892645e-05
56600.0,2.766670216115261e-05
56700.0,2.766670019571113e-05
56800.0,2.766669826108533e-05
56900.0,2.7666696356780682e-05
57000.0,2.766669448237411e-05
57100.0,2.7666692637371946e-05
57200.0,2.7666690821294333e-05
57300.0,2.7666689033685274e-05
57400.0,2.766668727404478e-05
57500.0,2.766668554197228e-05
57600.0,2.7666683837043607e-05
57700.0,2.7666682158839492e-05
57800.0,2.7666680506947165e-05
57900.0,2.7666678880945047e-05
58000.0,2.7666677280471397e-05
58100.0,2.7666675705105024e-05
58200.0,2.7666674154435898e-05
58300.0,2.7666672628075006e-05
58400.0,2.766667112559508e-05
58500.0,2.7666669646654496e-05
58600.0,2.7666668190890648e-05
58700.0,2.7666666757945557e-05
58800.0,2.766666534746699e-05
58900.0,2.766666395909501e-05
59000.0,2.7666662592520868e-05
59100.0,2.7666661247384223e-05
59200.0,2.7666659923335933e-05
59300.0,2.766665862004323e-05
59400.0,2.7666657337141268e-05
59500.0,2.7666656074338468e-05
59600.0,2.7666654831325438e-05
59700.0,2.766665360779637e-05
59800.0,2.7666652403450466e-05
59900.0,2.7666651217980426e-05
60000.0,2.766665005112243e-05
60100.0,2.7666648902568932e-05
60200.0,2.766664777202216e-05
60300.0,2.7666646659197377e-05
60400.0,2.7666645563783422e-05
60500.0,2.766664448553142e-05
60600.0,2.7666643424176808e-05
60700.0,2.7666642379458873e-05
60800.0,2.7666641351120577e-05
60900.0,2.766664033889934e-05
61000.0,2.7666639342570235e-05
61100.0,2.7666638361870738e-05
61200.0,2.7666637396545964e-05
61300.0,2.7666636446353606e-05
61400.0,2.7666635511027516e-05
61500.0,2.76666345903553e-05
61600.0,2.7666633684110877e-05
61700.0,2.766663279207181e-05
61800.0,2.766663191401862e-05
61900.0,2.7666631049727016e-05
62000.0,2.7666630199005166e-05
62100.0,2.7666629361628743e-05
62200.0,2.766662853737999e-05
62300.0,2.7666627726052262e-05
62400.0,2.7666626927418063e-05
62500.0,2.7666626141296048e-05
62600.0,2.7666625367493683e-05
62700.0,2.7666624605820372e-05
62800.0,2.7666623856505835e-05
62900.0,2.7666623118769073e-05
63000.0,2.7666622395608436e-05
63100.0,2.766662168391868e-05
63200.0,2.7666620983431495e-05
63300.0,2.7666620293887417e-05
63400.0,2.7666619615101685e-05
63500.0,2.766661894690403e-05
63600.0,2.766661828912935e-05
63700.0,2.7666617641614634e-05
63800.0,2.7666617004199996e-05
63900.0,2.766661637672797e-05
64000.0,2.7666615759043244e-05
64100.0,2.7666615150993172e-05
64200.0,2.7666614552427745e-05
64300.0,2.7666613963198724e-05
64400.0,2.76666133831607e-05
64500.0,2.7666612812170365e-05
64600.0,2.766661225008629e-05
64700.0,2.766661169676961e-05
64800.0,2.766661115208376e-05
64900.0,2.7666610615894093e-05
65000.0,2.7666610088067873e-05
65100.0,2.7666609568474865e-05
65200.0,2.766660905698646e-05
65300.0,2.766660855347635e-05
65400.0,2.7666608057820196e-05
65500.0,2.7666607569895276e-05
65600.0,2.7666607089581025e-05
65700.0,2.7666606616759082e-05
65800.0,2.7666606151312153e-05
65900.0,2.7666605693125262e-05
66000.0,2.7666605242085192e-05
66100.0,2.7666604798080482e-05
66200.0,2.7666604361001625e-05
66300.0,2.7666603930740336e-05
66400.0,2.7666603507190253e-05
66500.0,2.7666603090247022e-05
66600.0,2.7666602679807152e-05
66700.0,2.7666602275769502e-05
66800.0,2.7666601878033916e-05
66900.0,2.76666014865024e-05
67000.0,2.7666601101078115e-05
67100.0,2.7666600721665566e-05
67200.0,2.7666600348171413e-05
67300.0,2.7666599980502793e-05
67400.0,2.7666599618569348e-05
67500.0,2.7666599262281327e-05
67600.0,2.7666598911550805e-05
67700.0,2.7666598566290997e-05
67800.0,2.7666598226416635e-05
67900.0,2.7666597891843564e-05
68000.0,2.7666597562489314e-05
68100.0,2.766659723827252e-05
68200.0,2.7666596919112828e-05
68300.0,2.7666596604931418e-05
68400.0,2.7666596295650727e-05
68500.0,2.766659599119416e-05
68600.0,2.7666595691486507e-05
68700.0,2.7666595396453795e-05
68800.0,2.7666595106023148e-05
68900.0,2.7666594820122528e-05
69000.0,2.766659453868162e-05
69100.0,2.766659426163057e-05
69200.0,2.7666593988901006e-05
69300.0,2.766659372042554e-05
69400.0,2.7666593456137774e-05
69500.0,2.7666593195972478e-05
69600.0,2.76665929398652e-05
69700.0,2.7666592687752703e-05
69800.0,2.7666592439572785e-05
69900.0,2.7666592195264044e-05
70000.0,2.7666591954765973e-05
70100.0,2.766659171801932e-05
70200.0,2.7666591484965352e-05
70300.0,2.7666591255546753e-05
70400.0,2.7666591029706522e-05
70500.0,2.7666590807389084e-05
70600.0,2.7666590588539335e-05
70700.0,2.7666590373103383e-05
70800.0,2.766659016102771e-05
70900.0,2.766658995226002e-05
71000.0,2.766658974674874e-05
71100.0,2.7666589544442977e-05
71200.0,2.7666589345292764e-05
71300.0,2.766658914924921e-05
71400.0,2.7666588956263407e-05
71500.0,2.7666588766287933e-05
71600.0,2.766658857927562e-05
71700.0,2.7666588395180383e-05
71800.0,2.7666588213956746e-05
71900.0,2.76665880355599e-05
72000.0,2.7666587859945583e-05
72100.0,2.766658768707059e-05
72200.0,2.7666587516892252e-05
72300.0,2.7666587349368017e-05
72400.0,2.7666587184457194e-05
72500.0,2.7666587022118546e-05
72600.0,2.7666586862312136e-05
72700.0,2.766658670499834e-05
72800.0,2.7666586550138387e-05
72900.0,2.7666586397693846e-05
73000.0,2.7666586247627404e-05
73100.0,2.7666586099901548e-05
73200.0,2.7666585954479933e-05
73300.0,2.7666585811326625e-05
73400.0,2.7666585670406275e-05
73500.0,2.7666585531684122e-05
73600.0,2.7666585395125748e-05
73700.0,2.7666585260697462e-05
73800.0,2.766658512836585e-05
73900.0,2.7666584998098465e-05
74000.0,2.7666584869863053e-05
74100.0,2.766658474362785e-05
74200.0,2.7666584619361584e-05
74300.0,2.7666584497033807e-05
74400.0,2.76665843766139e-05
74500.0,2.7666584258072528e-05
74600.0,2.7666584141380143e-05
74700.0,2.7666584026508072e-05
74800.0,2.766658391342763e-05
74900.0,2.76665838021111e-05
75000.0,2.7666583692530814e-05
75100.0,2.7666583584659793e-05
75200.0,2.766658347847136e-05
75300.0,2.766658337393918e-05
75400.0,2.7666583271037584e-05
75500.0,2.7666583169741154e-05
75600.0,2.7666583070024763e-05
75700.0,2.7666582971863738e-05
75800.0,2.7666582875233725e-05
75900.0,2.7666582780111044e-05
76000.0,2.7666582686472087e-05
76100.0,2.7666582594293896e-05
76200.0,2.766658250355339e-05
76300.0,2.7666582414228172e-05
76400.0,2.766658232629639e-05
76500.0,2.766658223973619e-05
76600.0,2.766658215452623e-05
76700.0,2.7666582070645185e-05
76800.0,2.766658198807255e-05
76900.0,2.7666581906788088e-05
77000.0,2.7666581826771352e-05
77100.0,2.7666581748002688e-05
77200.0,2.7666581670462805e-05
77300.0,2.7666581594132462e-05
77400.0,2.766658151899259e-05
77500.0,2.766658144502476e-05
77600.0,2.7666581372210866e-05
77700.0,2.7666581300532526e-05
77800.0,2.7666581229972364e-05
77900.0,2.766658116051273e-05
78000.0,2.7666581092136566e-05
78100.0,2.7666581024827005e-05
78200.0,2.76665809585674e-05
78300.0,2.7666580893341135e-05
78400.0,2.7666580829132345e-05
78500.0,2.7666580765925242e-05
78600.0,2.7666580703703923e-05
78700.0,2.766658064245312e-05
78800.0,2.7666580582157643e-05
78900.0,2.7666580522802734e-05
79000.0,2.7666580464373767e-05
79100.0,2.766658040685599e-05
79200.0,2.766658035023548e-05
79300.0,2.7666580294498173e-05
79400.0,2.766658023963024e-05
79500.0,2.7666580185618155e-05
79600.0,2.766658013244851e-05
79700.0,2.766658008010851e-05
79800.0,2.7666580028584464e-05
79900.0,2.7666579977864395e-05
80000.0,2.7666579927935408e-05
80100.0,2.766657987878528e-05
80200.0,2.7666579830401773e-05
80300.0,2.766657978277286e-05
80400.0,2.7666579735886842e-05
80500.0,2.766657968973222e-05
80600.0,2.7666579644297617e-05
80700.0,2.7666579599571543e-05
80800.0,2.7666579555543292e-05
80900.0,2.766657951220171e-05
81000.0,2.766657946953618e-05
81100.0,2.7666579427536085e-05
81200.0,2.7666579386191245e-05
81300.0,2.7666579345491146e-05
81400.0,2.766657930542596e-05
81500.0,2.7666579265985767e-05
81600.0,2.766657922716077e-05
81700.0,2.7666579188941324e-05
81800.0,2.766657915131815e-05
81900.0,2.7666579114281614e-05
82000.0,2.7666579077823076e-05
82100.0,2.7666579041932874e-05
82200.0,2.7666579006602777e-05
82300.0,2.7666578971823767e-05
82400.0,2.766657893758708e-05
82500.0,2.7666578903884396e-05
82600.0,2.7666578870707508e-05
82700.0,2.7666578838048127e-05
82800.0,2.766657880589825e-05
82900.0,2.766657877424968e-05
83000.0,2.7666578743094917e-05
83100.0,2.7666578712425992e-05
83200.0,2.7666578682235484e-05
83300.0,2.7666578652515904e-05
83400.0,2.766657862325988e-05
83500.0,2.7666578594460123e-05
83600.0,2.766657856610973e-05
83700.0,2.7666578538201584e-05
83800.0,2.7666578510728707e-05
83900.0,2.766657848368428e-05
84000.0,2.7666578457061686e-05
84100.0,2.7666578430854442e-05
84200.0,2.7666578405055787e-05
84300.0,2.766657837965981e-05
84400.0,2.7666578354659722e-05
84500.0,2.7666578330049776e-05
84600.0,2.7666578305823536e-05
84700.0,2.766657828197516e-05
84800.0,2.766657825849886e-05
84900.0,2.7666578235388915e-05
85000.0,2.7666578212639375e-05
85100.0,2.7666578190244566e-05
85200.0,2.7666578168199168e-05
85300.0,2.7666578146497615e-05
85400.0,2.7666578125134566e-05
85500.0,2.7666578104104744e-05
85600.0,2.7666578083403035e-05
85700.0,2.7666578063024124e-05
85800.0,2.7666578042963077e-05
85900.0,2.7666578023214985e-05
86000.0,2.7666578003774867e-05
86100.0,2.7666577984638028e-05
86200.0,2.7666577965799612e-05
86300.0,2.7666577947255194e-05
86400.0,2.7666577928999903e-05
86500.0,2.7666577911029465e-05
86600.0,2.7666577893339236e-05
86700.0,2.766657787592501e-05
86800.0,2.7666577858782345e-05
86900.0,2.7666577841907098e-05
87000.0,2.766657782529515e-05
87100.0,2.7666577808942273e-05
87200.0,2.7666577792844385e-05
87300.0,2.7666577776997716e-05
87400.0,2.76665777613983e-05
87500.0,2.76665777460421e-05
87600.0,2.7666577730925392e-05
87700.0,2.7666577716044636e-05
87800.0,2.7666577701395838e-05
87900.0,2.7666577686975593e-05
88000.0,2.7666577672780266e-05
88100.0,2.766657765880619e-05
88200.0,2.7666577645050224e-05
88300.0,2.766657763150881e-05
88400.0,2.766657761817866e-05
88500.0,2.7666577605056465e-05
88600.0,2.7666577592138772e-05
88700.0,2.7666577579422653e-05
88800.0,2.766657756690503e-05
88900.0,2.7666577554582494e-05
89000.0,2.766657754245213e-05
89100.0,2.766657753051105e-05
89200.0,2.7666577518756425e-05
89300.0,2.7666577507184847e-05
89400.0,2.766657749579389e-05
89500.0,2.7666577484580625e-05
89600.0,2.766657747354208e-05
89700.0,2.766657746267599e-05
89800.0,2.7666577451979394e-05
89900.0,2.7666577441449473e-05
90000.0,2.7666577431083965e-05
90100.0,2.7666577420879986e-05
90200.0,2.7666577410835324e-05
90300.0,2.7666577400946966e-05
90400.0,2.7666577391213287e-05
90500.0,2.7666577381631264e-05
90600.0,2.76665773721986e-05
90700.0,2.766657736291318e-05
90800.0,2.7666577353772507e-05
90900.0,2.7666577344774493e-05
91000.0,2.76665773359169e-05
91100.0,2.7666577327197468e-05
91200.0,2.7666577318613978e-05
91300.0,2.7666577310164343e-05
91400.0,2.7666577301846595e-05
91500.0,2.7666577293658467e-05
91600.0,2.7666577285598243e-05
91700.0,2.766657727766366e-05
91800.0,2.76665772698526e-05
91900.0,2.7666577262163667e-05
92000.0,2.766657725459454e-05
92100.0,2.7666577247143486e-05
92200.0,2.7666577239808753e-05
92300.0,2.766657723258832e-05
92400.0,2.766657722548048e-05
92500.0,2.7666577218483564e-05
92600.0,2.766657721159581e-05
92700.0,2.7666577204815556e-05
92800.0,2.766657719814104e-05
92900.0,2.7666577191570552e-05
93000.0,2.7666577185102622e-05
93100.0,2.7666577178735516e-05
93200.0,2.7666577172467672e-05
93300.0,2.766657716629777e-05
93400.0,2.7666577160224014e-05
93500.0,2.766657715424492e-05
93600.0,2.766657714835932e-05
93700.0,2.7666577142565204e-05
93800.0,2.7666577136861728e-05
93900.0,2.766657713124708e-05
94000.0,2.7666577125720195e-05
94100.0,2.766657712027929e-05
94200.0,2.7666577114923412e-05
94300.0,2.7666577109651062e-05
94400.0,2.7666577104460857e-05
94500.0,2.7666577099351514e-05
94600.0,2.7666577094322073e-05
94700.0,2.766657708937103e-05
94800.0,2.7666577084497223e-05
94900.0,2.7666577079699445e-05
95000.0,2.766657707497652e-05
95100.0,2.7666577070327232e-05
95200.0,2.766657706575035e-05
95300.0,2.7666577061245006e-05
95400.0,2.7666577056809864e-05
95500.0,2.766657705244399e-05
95600.0,2.7666577048146187e-05
95700.0,2.7666577043915366e-05
95800.0,2.7666577039750556e-05
95900.0,2.7666577035650682e-05
96000.0,2.7666577031614777e-05
96100.0,2.7666577027641833e-05
96200.0,2.766657702373082e-05
96300.0,2.7666577019880948e-05
96400.0,2.7666577016091143e-05
96500.0,2.7666577012360278e-05
96600.0,2.766657700868775e-05
96700.0,2.7666577005072383e-05
96800.0,2.7666577001513564e-05
96900.0,2.7666576998010093e-05
