M.D_b.Fdiss Time [a],M.D_b.Fdiss Fdiss [mol/kg]
841400.0,47999999999998.81
841500.0,47999999999998.73
841600.0,47999999999998.75
841700.0,47999999999998.8
841800.0,47999999999998.72
841900.0,47999999999998.75
842000.0,47999999999998.8
842100.0,47999999999998.73
842200.0,47999999999998.75
842300.0,47999999999998.8
842400.0,47999999999998.73
842500.0,47999999999998.75
842600.0,47999999999998.8
842700.0,47999999999998.72
842800.0,47999999999998.75
842900.0,47999999999998.8
843000.0,47999999999998.73
843100.0,47999999999998.75
843200.0,47999999999998.8
843300.0,47999999999998.72
843400.0,47999999999998.75
843500.0,47999999999998.8
843600.0,47999999999998.73
843700.0,47999999999998.75
843800.0,47999999999998.8
843900.0,47999999999998.73
844000.0,47999999999998.75
844100.0,47999999999998.8
844200.0,47999999999998.734
844300.0,47999999999998.75
844400.0,47999999999998.8
844500.0,47999999999998.73
844600.0,47999999999998.75
844700.0,47999999999998.8
844800.0,47999999999998.73
844900.0,47999999999998.75
845000.0,47999999999998.8
845100.0,47999999999998.734
845200.0,47999999999998.74
845300.0,47999999999998.8
845400.0,47999999999998.72
845500.0,47999999999998.74
845600.0,47999999999998.8
845700.0,47999999999998.734
845800.0,47999999999998.74
845900.0,47999999999998.78
846000.0,47999999999998.73
846100.0,47999999999998.74
846200.0,47999999999998.78
846300.0,47999999999998.734
846400.0,47999999999998.74
846500.0,47999999999998.8
846600.0,47999999999998.72
846700.0,47999999999998.74
846800.0,47999999999998.8
846900.0,47999999999998.734
847000.0,47999999999998.74
847100.0,47999999999998.8
847200.0,47999999999998.72
847300.0,47999999999998.74
847400.0,47999999999998.78
847500.0,47999999999998.734
847600.0,47999999999998.74
847700.0,47999999999998.78
847800.0,47999999999998.734
847900.0,47999999999998.74
848000.0,47999999999998.8
848100.0,47999999999998.73
848200.0,47999999999998.74
848300.0,47999999999998.8
848400.0,47999999999998.72
848500.0,47999999999998.74
848600.0,47999999999998.81
848700.0,47999999999998.72
848800.0,47999999999998.74
848900.0,47999999999998.8
849000.0,47999999999998.71
849100.0,47999999999998.74
849200.0,47999999999998.81
849300.0,47999999999998.73
849400.0,47999999999998.74
849500.0,47999999999998.8
849600.0,47999999999998.72
849700.0,47999999999998.74
849800.0,47999999999998.81
849900.0,47999999999998.72
850000.0,47999999999998.74
850100.0,47999999999998.8
850200.0,47999999999998.71
850300.0,47999999999998.75
850400.0,47999999999998.8
850500.0,47999999999998.73
850600.0,47999999999998.74
850700.0,47999999999998.78
850800.0,47999999999998.73
850900.0,47999999999998.75
851000.0,47999999999998.8
851100.0,47999999999998.73
851200.0,47999999999998.75
851300.0,47999999999998.8
851400.0,47999999999998.72
851500.0,47999999999998.75
851600.0,47999999999998.8
851700.0,47999999999998.72
851800.0,47999999999998.74
851900.0,47999999999998.8
852000.0,47999999999998.72
852100.0,47999999999998.74
852200.0,47999999999998.8
852300.0,47999999999998.72
852400.0,47999999999998.75
852500.0,47999999999998.8
852600.0,47999999999998.72
852700.0,47999999999998.74
852800.0,47999999999998.8
852900.0,47999999999998.72
853000.0,47999999999998.74
853100.0,47999999999998.8
853200.0,47999999999998.72
853300.0,47999999999998.74
853400.0,47999999999998.8
853500.0,47999999999998.72
853600.0,47999999999998.75
853700.0,47999999999998.8
853800.0,47999999999998.73
853900.0,47999999999998.75
854000.0,47999999999998.78
854100.0,47999999999998.73
854200.0,47999999999998.74
854300.0,47999999999998.8
854400.0,47999999999998.73
854500.0,47999999999998.74
854600.0,47999999999998.8
854700.0,47999999999998.734
854800.0,47999999999998.74
854900.0,47999999999998.78
855000.0,47999999999998.73
855100.0,47999999999998.74
855200.0,47999999999998.8
855300.0,47999999999998.72
855400.0,47999999999998.74
855500.0,47999999999998.8
855600.0,47999999999998.73
855700.0,47999999999998.74
855800.0,47999999999998.8
855900.0,47999999999998.73
856000.0,47999999999998.74
856100.0,47999999999998.8
856200.0,47999999999998.73
856300.0,47999999999998.75
856400.0,47999999999998.8
856500.0,47999999999998.734
856600.0,47999999999998.74
856700.0,47999999999998.8
856800.0,47999999999998.72
856900.0,47999999999998.74
857000.0,47999999999998.8
857100.0,47999999999998.72
857200.0,47999999999998.74
857300.0,47999999999998.8
857400.0,47999999999998.73
857500.0,47999999999998.74
857600.0,47999999999998.8
857700.0,47999999999998.72
857800.0,47999999999998.74
857900.0,47999999999998.8
858000.0,47999999999998.72
858100.0,47999999999998.74
858200.0,47999999999998.81
858300.0,47999999999998.72
858400.0,47999999999998.74
858500.0,47999999999998.81
858600.0,47999999999998.73
858700.0,47999999999998.74
858800.0,47999999999998.8
858900.0,47999999999998.72
859000.0,47999999999998.75
859100.0,47999999999998.8
859200.0,47999999999998.72
859300.0,47999999999998.75
859400.0,47999999999998.8
859500.0,47999999999998.73
859600.0,47999999999998.75
859700.0,47999999999998.78
859800.0,47999999999998.73
859900.0,47999999999998.75
860000.0,47999999999998.8
860100.0,47999999999998.73
860200.0,47999999999998.75
860300.0,47999999999998.8
860400.0,47999999999998.73
860500.0,47999999999998.75
860600.0,47999999999998.8
860700.0,47999999999998.72
860800.0,47999999999998.75
860900.0,47999999999998.8
861000.0,47999999999998.73
861100.0,47999999999998.75
861200.0,47999999999998.8
861300.0,47999999999998.72
861400.0,47999999999998.75
861500.0,47999999999998.8
861600.0,47999999999998.73
861700.0,47999999999998.75
861800.0,47999999999998.78
861900.0,47999999999998.73
862000.0,47999999999998.75
862100.0,47999999999998.78
862200.0,47999999999998.72
862300.0,47999999999998.76
862400.0,47999999999998.8
862500.0,47999999999998.72
862600.0,47999999999998.74
862700.0,47999999999998.8
862800.0,47999999999998.73
862900.0,47999999999998.74
863000.0,47999999999998.8
863100.0,47999999999998.72
863200.0,47999999999998.74
863300.0,47999999999998.8
863400.0,47999999999998.73
863500.0,47999999999998.74
863600.0,47999999999998.8
863700.0,47999999999998.72
863800.0,47999999999998.74
863900.0,47999999999998.8
864000.0,47999999999998.734
864100.0,47999999999998.74
864200.0,47999999999998.8
864300.0,47999999999998.73
864400.0,47999999999998.74
864500.0,47999999999998.8
864600.0,47999999999998.734
864700.0,47999999999998.75
864800.0,47999999999998.8
864900.0,47999999999998.72
865000.0,47999999999998.74
865100.0,47999999999998.8
865200.0,47999999999998.734
865300.0,47999999999998.74
865400.0,47999999999998.78
865500.0,47999999999998.73
865600.0,47999999999998.74
865700.0,47999999999998.81
865800.0,47999999999998.73
865900.0,47999999999998.74
866000.0,47999999999998.8
866100.0,47999999999998.72
866200.0,47999999999998.75
866300.0,47999999999998.8
866400.0,47999999999998.72
866500.0,47999999999998.74
866600.0,47999999999998.8
866700.0,47999999999998.72
866800.0,47999999999998.74
866900.0,47999999999998.8
867000.0,47999999999998.72
867100.0,47999999999998.74
867200.0,47999999999998.81
867300.0,47999999999998.72
867400.0,47999999999998.74
867500.0,47999999999998.8
867600.0,47999999999998.73
867700.0,47999999999998.74
867800.0,47999999999998.8
867900.0,47999999999998.72
868000.0,47999999999998.75
868100.0,47999999999998.8
868200.0,47999999999998.72
868300.0,47999999999998.74
868400.0,47999999999998.78
868500.0,47999999999998.72
868600.0,47999999999998.74
868700.0,47999999999998.8
868800.0,47999999999998.72
868900.0,47999999999998.75
869000.0,47999999999998.8
869100.0,47999999999998.72
869200.0,47999999999998.74
869300.0,47999999999998.78
869400.0,47999999999998.73
869500.0,47999999999998.75
869600.0,47999999999998.8
869700.0,47999999999998.72
869800.0,47999999999998.75
869900.0,47999999999998.8
870000.0,47999999999998.72
870100.0,47999999999998.74
870200.0,47999999999998.8
870300.0,47999999999998.73
870400.0,47999999999998.74
870500.0,47999999999998.8
870600.0,47999999999998.72
870700.0,47999999999998.75
870800.0,47999999999998.8
870900.0,47999999999998.72
871000.0,47999999999998.75
871100.0,47999999999998.8
871200.0,47999999999998.72
871300.0,47999999999998.75
871400.0,47999999999998.8
871500.0,47999999999998.73
871600.0,47999999999998.74
871700.0,47999999999998.8
871800.0,47999999999998.73
871900.0,47999999999998.74
872000.0,47999999999998.8
872100.0,47999999999998.73
872200.0,47999999999998.74
872300.0,47999999999998.8
872400.0,47999999999998.73
872500.0,47999999999998.74
872600.0,47999999999998.8
872700.0,47999999999998.73
872800.0,47999999999998.74
872900.0,47999999999998.8
873000.0,47999999999998.73
873100.0,47999999999998.74
873200.0,47999999999998.8
873300.0,47999999999998.73
873400.0,47999999999998.74
873500.0,47999999999998.8
873600.0,47999999999998.72
873700.0,47999999999998.75
873800.0,47999999999998.8
873900.0,47999999999998.734
874000.0,47999999999998.74
874100.0,47999999999998.8
874200.0,47999999999998.72
874300.0,47999999999998.74
874400.0,47999999999998.8
874500.0,47999999999998.72
874600.0,47999999999998.75
874700.0,47999999999998.8
874800.0,47999999999998.72
874900.0,47999999999998.74
875000.0,47999999999998.8
875100.0,47999999999998.72
875200.0,47999999999998.74
875300.0,47999999999998.8
875400.0,47999999999998.72
875500.0,47999999999998.74
875600.0,47999999999998.81
875700.0,47999999999998.72
875800.0,47999999999998.74
875900.0,47999999999998.8
876000.0,47999999999998.71
876100.0,47999999999998.74
876200.0,47999999999998.81
876300.0,47999999999998.73
876400.0,47999999999998.75
876500.0,47999999999998.8
876600.0,47999999999998.72
876700.0,47999999999998.74
876800.0,47999999999998.78
876900.0,47999999999998.734
877000.0,47999999999998.75
877100.0,47999999999998.8
877200.0,47999999999998.73
877300.0,47999999999998.75
877400.0,47999999999998.8
877500.0,47999999999998.734
877600.0,47999999999998.75
877700.0,47999999999998.8
877800.0,47999999999998.73
877900.0,47999999999998.75
878000.0,47999999999998.8
878100.0,47999999999998.72
878200.0,47999999999998.76
878300.0,47999999999998.8
878400.0,47999999999998.72
878500.0,47999999999998.74
878600.0,47999999999998.78
878700.0,47999999999998.72
878800.0,47999999999998.76
878900.0,47999999999998.8
879000.0,47999999999998.73
879100.0,47999999999998.74
879200.0,47999999999998.8
879300.0,47999999999998.72
879400.0,47999999999998.75
879500.0,47999999999998.8
879600.0,47999999999998.73
879700.0,47999999999998.75
879800.0,47999999999998.8
879900.0,47999999999998.734
880000.0,47999999999998.74
880100.0,47999999999998.8
880200.0,47999999999998.72
880300.0,47999999999998.74
880400.0,47999999999998.8
880500.0,47999999999998.734
880600.0,47999999999998.74
880700.0,47999999999998.8
880800.0,47999999999998.73
880900.0,47999999999998.74
881000.0,47999999999998.8
881100.0,47999999999998.734
881200.0,47999999999998.75
881300.0,47999999999998.8
881400.0,47999999999998.72
881500.0,47999999999998.74
881600.0,47999999999998.8
881700.0,47999999999998.734
881800.0,47999999999998.74
881900.0,47999999999998.8
882000.0,47999999999998.73
882100.0,47999999999998.74
882200.0,47999999999998.8
882300.0,47999999999998.72
882400.0,47999999999998.75
882500.0,47999999999998.8
882600.0,47999999999998.73
882700.0,47999999999998.74
882800.0,47999999999998.81
882900.0,47999999999998.72
883000.0,47999999999998.74
883100.0,47999999999998.8
883200.0,47999999999998.72
883300.0,47999999999998.74
883400.0,47999999999998.81
883500.0,47999999999998.72
883600.0,47999999999998.74
883700.0,47999999999998.8
883800.0,47999999999998.71
883900.0,47999999999998.74
884000.0,47999999999998.8
884100.0,47999999999998.72
884200.0,47999999999998.75
884300.0,47999999999998.8
884400.0,47999999999998.72
884500.0,47999999999998.74
884600.0,47999999999998.81
884700.0,47999999999998.72
884800.0,47999999999998.74
884900.0,47999999999998.8
885000.0,47999999999998.72
885100.0,47999999999998.75
885200.0,47999999999998.8
885300.0,47999999999998.73
885400.0,47999999999998.75
885500.0,47999999999998.78
885600.0,47999999999998.72
885700.0,47999999999998.76
885800.0,47999999999998.8
885900.0,47999999999998.72
886000.0,47999999999998.74
886100.0,47999999999998.8
886200.0,47999999999998.72
886300.0,47999999999998.75
886400.0,47999999999998.8
886500.0,47999999999998.72
886600.0,47999999999998.74
886700.0,47999999999998.8
886800.0,47999999999998.72
886900.0,47999999999998.76
887000.0,47999999999998.8
887100.0,47999999999998.72
887200.0,47999999999998.75
887300.0,47999999999998.8
887400.0,47999999999998.72
887500.0,47999999999998.74
887600.0,47999999999998.8
887700.0,47999999999998.72
887800.0,47999999999998.75
887900.0,47999999999998.8
888000.0,47999999999998.72
888100.0,47999999999998.75
888200.0,47999999999998.8
888300.0,47999999999998.72
888400.0,47999999999998.76
888500.0,47999999999998.8
888600.0,47999999999998.73
888700.0,47999999999998.74
888800.0,47999999999998.78
888900.0,47999999999998.734
889000.0,47999999999998.74
889100.0,47999999999998.8
889200.0,47999999999998.72
889300.0,47999999999998.74
889400.0,47999999999998.78
889500.0,47999999999998.734
889600.0,47999999999998.74
889700.0,47999999999998.8
889800.0,47999999999998.72
889900.0,47999999999998.74
890000.0,47999999999998.8
890100.0,47999999999998.734
890200.0,47999999999998.74
890300.0,47999999999998.8
890400.0,47999999999998.73
890500.0,47999999999998.74
890600.0,47999999999998.8
890700.0,47999999999998.72
890800.0,47999999999998.74
890900.0,47999999999998.8
891000.0,47999999999998.734
891100.0,47999999999998.74
891200.0,47999999999998.8
891300.0,47999999999998.72
891400.0,47999999999998.74
891500.0,47999999999998.81
891600.0,47999999999998.72
891700.0,47999999999998.74
891800.0,47999999999998.8
891900.0,47999999999998.72
892000.0,47999999999998.74
892100.0,47999999999998.8
892200.0,47999999999998.73
892300.0,47999999999998.74
892400.0,47999999999998.81
892500.0,47999999999998.73
892600.0,47999999999998.74
892700.0,47999999999998.8
892800.0,47999999999998.72
892900.0,47999999999998.74
893000.0,47999999999998.81
893100.0,47999999999998.72
893200.0,47999999999998.74
893300.0,47999999999998.8
893400.0,47999999999998.72
893500.0,47999999999998.74
893600.0,47999999999998.8
893700.0,47999999999998.73
893800.0,47999999999998.75
893900.0,47999999999998.8
894000.0,47999999999998.72
894100.0,47999999999998.76
894200.0,47999999999998.8
894300.0,47999999999998.72
894400.0,47999999999998.74
894500.0,47999999999998.8
894600.0,47999999999998.72
894700.0,47999999999998.74
894800.0,47999999999998.8
894900.0,47999999999998.73
895000.0,47999999999998.74
895100.0,47999999999998.8
895200.0,47999999999998.72
895300.0,47999999999998.75
895400.0,47999999999998.8
895500.0,47999999999998.72
895600.0,47999999999998.74
895700.0,47999999999998.8
895800.0,47999999999998.72
895900.0,47999999999998.75
896000.0,47999999999998.8
896100.0,47999999999998.72
896200.0,47999999999998.75
896300.0,47999999999998.8
896400.0,47999999999998.72
896500.0,47999999999998.74
896600.0,47999999999998.8
896700.0,47999999999998.72
896800.0,47999999999998.75
896900.0,47999999999998.8
897000.0,47999999999998.734
897100.0,47999999999998.74
897200.0,47999999999998.8
897300.0,47999999999998.72
897400.0,47999999999998.74
897500.0,47999999999998.8
897600.0,47999999999998.73
897700.0,47999999999998.74
897800.0,47999999999998.8
897900.0,47999999999998.73
898000.0,47999999999998.74
898100.0,47999999999998.8
898200.0,47999999999998.73
898300.0,47999999999998.74
898400.0,47999999999998.8
898500.0,47999999999998.73
898600.0,47999999999998.74
898700.0,47999999999998.8
898800.0,47999999999998.73
898900.0,47999999999998.74
899000.0,47999999999998.8
899100.0,47999999999998.73
899200.0,47999999999998.74
899300.0,47999999999998.8
899400.0,47999999999998.72
899500.0,47999999999998.74
899600.0,47999999999998.78
899700.0,47999999999998.734
899800.0,47999999999998.74
899900.0,47999999999998.8
900000.0,47999999999998.73
900100.0,47999999999998.74
900200.0,47999999999998.8
900300.0,47999999999998.72
900400.0,47999999999998.74
900500.0,47999999999998.8
900600.0,47999999999998.72
900700.0,47999999999998.75
900800.0,47999999999998.8
900900.0,47999999999998.72
901000.0,47999999999998.74
901100.0,47999999999998.8
901200.0,47999999999998.72
901300.0,47999999999998.74
901400.0,47999999999998.8
901500.0,47999999999998.72
901600.0,47999999999998.74
901700.0,47999999999998.81
901800.0,47999999999998.73
901900.0,47999999999998.74
902000.0,47999999999998.8
902100.0,47999999999998.71
902200.0,47999999999998.75
