M.D_b.zcc Time [a],M.D_b.zcc zcc [mol/kg]
944600.0,4812
944700.0,4812
944800.0,4812
944900.0,4812
945000.0,4812
945100.0,4812
945200.0,4812
945300.0,4812
945400.0,4812
945500.0,4812
945600.0,4812
945700.0,4812
945800.0,4812
945900.0,4812
946000.0,4812
946100.0,4812
946200.0,4812
946300.0,4812
946400.0,4812
946500.0,4812
946600.0,4812
946700.0,4812
946800.0,4812
946900.0,4812
947000.0,4812
947100.0,4812
947200.0,4812
947300.0,4812
947400.0,4812
947500.0,4812
947600.0,4812
947700.0,4812
947800.0,4812
947900.0,4812
948000.0,4812
948100.0,4812
948200.0,4812
948300.0,4812
948400.0,4812
948500.0,4812
948600.0,4812
948700.0,4812
948800.0,4812
948900.0,4812
949000.0,4812
949100.0,4812
949200.0,4812
949300.0,4812
949400.0,4812
949500.0,4812
949600.0,4812
949700.0,4812
949800.0,4812
949900.0,4812
950000.0,4812
950100.0,4812
950200.0,4812
950300.0,4812
950400.0,4812
950500.0,4812
950600.0,4812
950700.0,4812
950800.0,4812
950900.0,4812
951000.0,4812
951100.0,4812
951200.0,4812
951300.0,4812
951400.0,4812
951500.0,4812
951600.0,4812
951700.0,4812
951800.0,4812
951900.0,4812
952000.0,4812
952100.0,4812
952200.0,4812
952300.0,4812
952400.0,4812
952500.0,4812
952600.0,4812
952700.0,4812
952800.0,4812
952900.0,4812
953000.0,4812
953100.0,4812
953200.0,4812
953300.0,4812
953400.0,4812
953500.0,4812
953600.0,4812
953700.0,4812
953800.0,4812
953900.0,4812
954000.0,4812
954100.0,4812
954200.0,4812
954300.0,4812
954400.0,4812
954500.0,4812
954600.0,4812
954700.0,4812
954800.0,4812
954900.0,4812
955000.0,4812
955100.0,4812
955200.0,4812
955300.0,4812
955400.0,4812
955500.0,4812
955600.0,4812
955700.0,4812
955800.0,4812
955900.0,4812
956000.0,4812
956100.0,4812
956200.0,4812
956300.0,4812
956400.0,4812
956500.0,4812
956600.0,4812
956700.0,4812
956800.0,4812
956900.0,4812
957000.0,4812
957100.0,4812
957200.0,4812
957300.0,4812
957400.0,4812
957500.0,4812
957600.0,4812
957700.0,4812
957800.0,4812
957900.0,4812
958000.0,4812
958100.0,4812
958200.0,4812
958300.0,4812
958400.0,4812
958500.0,4812
958600.0,4812
958700.0,4812
958800.0,4812
958900.0,4812
959000.0,4812
959100.0,4812
959200.0,4812
959300.0,4812
959400.0,4812
959500.0,4812
959600.0,4812
959700.0,4812
959800.0,4812
959900.0,4812
960000.0,4812
960100.0,4812
960200.0,4812
960300.0,4812
960400.0,4812
960500.0,4812
960600.0,4812
960700.0,4812
960800.0,4812
960900.0,4812
961000.0,4812
961100.0,4812
961200.0,4812
961300.0,4812
961400.0,4812
961500.0,4812
961600.0,4812
961700.0,4812
961800.0,4812
961900.0,4812
962000.0,4812
962100.0,4812
962200.0,4812
962300.0,4812
962400.0,4812
962500.0,4812
962600.0,4812
962700.0,4812
962800.0,4812
962900.0,4812
963000.0,4812
963100.0,4812
963200.0,4812
963300.0,4812
963400.0,4812
963500.0,4812
963600.0,4812
963700.0,4812
963800.0,4812
963900.0,4812
964000.0,4812
964100.0,4812
964200.0,4812
964300.0,4812
964400.0,4812
964500.0,4812
964600.0,4812
964700.0,4812
964800.0,4812
964900.0,4812
965000.0,4812
965100.0,4812
965200.0,4812
965300.0,4812
965400.0,4812
965500.0,4812
965600.0,4812
965700.0,4812
965800.0,4812
965900.0,4812
966000.0,4812
966100.0,4812
966200.0,4812
966300.0,4812
966400.0,4812
966500.0,4812
966600.0,4812
966700.0,4812
966800.0,4812
966900.0,4812
967000.0,4812
967100.0,4812
967200.0,4812
967300.0,4812
967400.0,4812
967500.0,4812
967600.0,4812
967700.0,4812
967800.0,4812
967900.0,4812
968000.0,4812
968100.0,4812
968200.0,4812
968300.0,4812
968400.0,4812
968500.0,4812
968600.0,4812
968700.0,4812
968800.0,4812
968900.0,4812
969000.0,4812
969100.0,4812
969200.0,4812
969300.0,4812
969400.0,4812
969500.0,4812
969600.0,4812
969700.0,4812
969800.0,4812
969900.0,4812
970000.0,4812
970100.0,4812
970200.0,4812
970300.0,4812
970400.0,4812
970500.0,4812
970600.0,4812
970700.0,4812
970800.0,4812
970900.0,4812
971000.0,4812
971100.0,4812
971200.0,4812
971300.0,4812
971400.0,4812
971500.0,4812
971600.0,4812
971700.0,4812
971800.0,4812
971900.0,4812
972000.0,4812
972100.0,4812
972200.0,4812
972300.0,4812
972400.0,4812
972500.0,4812
972600.0,4812
972700.0,4812
972800.0,4812
972900.0,4812
973000.0,4812
973100.0,4812
973200.0,4812
973300.0,4812
973400.0,4812
973500.0,4812
973600.0,4812
973700.0,4812
973800.0,4812
973900.0,4812
974000.0,4812
974100.0,4812
974200.0,4812
974300.0,4812
974400.0,4812
974500.0,4812
974600.0,4812
974700.0,4812
974800.0,4812
974900.0,4812
975000.0,4812
975100.0,4812
975200.0,4812
975300.0,4812
975400.0,4812
975500.0,4812
975600.0,4812
975700.0,4812
975800.0,4812
975900.0,4812
976000.0,4812
976100.0,4812
976200.0,4812
976300.0,4812
976400.0,4812
976500.0,4812
976600.0,4812
976700.0,4812
976800.0,4812
976900.0,4812
977000.0,4812
977100.0,4812
977200.0,4812
977300.0,4812
977400.0,4812
977500.0,4812
977600.0,4812
977700.0,4812
977800.0,4812
977900.0,4812
978000.0,4812
978100.0,4812
978200.0,4812
978300.0,4812
978400.0,4812
978500.0,4812
978600.0,4812
978700.0,4812
978800.0,4812
978900.0,4812
979000.0,4812
979100.0,4812
979200.0,4812
979300.0,4812
979400.0,4812
979500.0,4812
979600.0,4812
979700.0,4812
979800.0,4812
979900.0,4812
980000.0,4812
980100.0,4812
980200.0,4812
980300.0,4812
980400.0,4812
980500.0,4812
980600.0,4812
980700.0,4812
980800.0,4812
980900.0,4812
981000.0,4812
981100.0,4812
981200.0,4812
981300.0,4812
981400.0,4812
981500.0,4812
981600.0,4812
981700.0,4812
981800.0,4812
981900.0,4812
982000.0,4812
982100.0,4812
982200.0,4812
982300.0,4812
982400.0,4812
982500.0,4812
982600.0,4812
982700.0,4812
982800.0,4812
982900.0,4812
983000.0,4812
983100.0,4812
983200.0,4812
983300.0,4812
983400.0,4812
983500.0,4812
983600.0,4812
983700.0,4812
983800.0,4812
983900.0,4812
984000.0,4812
984100.0,4812
984200.0,4812
984300.0,4812
984400.0,4812
984500.0,4812
984600.0,4812
984700.0,4812
984800.0,4812
984900.0,4812
985000.0,4812
985100.0,4812
985200.0,4812
985300.0,4812
985400.0,4812
985500.0,4812
985600.0,4812
985700.0,4812
985800.0,4812
985900.0,4812
986000.0,4812
986100.0,4812
986200.0,4812
986300.0,4812
986400.0,4812
986500.0,4812
986600.0,4812
986700.0,4812
986800.0,4812
986900.0,4812
987000.0,4812
987100.0,4812
987200.0,4812
987300.0,4812
987400.0,4812
987500.0,4812
987600.0,4812
987700.0,4812
987800.0,4812
987900.0,4812
988000.0,4812
988100.0,4812
988200.0,4812
988300.0,4812
988400.0,4812
988500.0,4812
988600.0,4812
988700.0,4812
988800.0,4812
988900.0,4812
989000.0,4812
989100.0,4812
989200.0,4812
989300.0,4812
989400.0,4812
989500.0,4812
989600.0,4812
989700.0,4812
989800.0,4812
989900.0,4812
990000.0,4812
990100.0,4812
990200.0,4812
990300.0,4812
990400.0,4812
990500.0,4812
990600.0,4812
990700.0,4812
990800.0,4812
990900.0,4812
991000.0,4812
991100.0,4812
991200.0,4812
991300.0,4812
991400.0,4812
991500.0,4812
991600.0,4812
991700.0,4812
991800.0,4812
991900.0,4812
992000.0,4812
992100.0,4812
992200.0,4812
992300.0,4812
992400.0,4812
992500.0,4812
992600.0,4812
992700.0,4812
992800.0,4812
992900.0,4812
993000.0,4812
993100.0,4812
993200.0,4812
993300.0,4812
993400.0,4812
993500.0,4812
993600.0,4812
993700.0,4812
993800.0,4812
993900.0,4812
994000.0,4812
994100.0,4812
994200.0,4812
994300.0,4812
994400.0,4812
994500.0,4812
994600.0,4812
994700.0,4812
994800.0,4812
994900.0,4812
995000.0,4812
995100.0,4812
995200.0,4812
995300.0,4812
995400.0,4812
995500.0,4812
995600.0,4812
995700.0,4812
995800.0,4812
995900.0,4812
996000.0,4812
996100.0,4812
996200.0,4812
996300.0,4812
996400.0,4812
996500.0,4812
996600.0,4812
996700.0,4812
996800.0,4812
996900.0,4812
997000.0,4812
997100.0,4812
997200.0,4812
997300.0,4812
997400.0,4812
997500.0,4812
997600.0,4812
997700.0,4812
997800.0,4812
997900.0,4812
998000.0,4812
998100.0,4812
998200.0,4812
998300.0,4812
998400.0,4812
998500.0,4812
998600.0,4812
998700.0,4812
998800.0,4812
998900.0,4812
999000.0,4812
999100.0,4812
999200.0,4812
999300.0,4812
999400.0,4812
999500.0,4812
999600.0,4812
999700.0,4812
999800.0,4812
999900.0,4812
1000000.0,4812
